Unit_id,ERV ,ERV_DATE,Qube_Unit_ID
a1G4J0000025v0PUAQ,8,2025-03-31,110764001
a1G4J0000025v1MUAQ,8,2025-03-31,110765001
a1G4J0000025v3CUAQ,8,2025-03-31,110766001
a1G4J0000025vCAUAY,15,2025-03-31,110767001
a1G4J0000025vOrUAI,4,2025-03-31,110769001
a1G4J0000025vHTUAY,4,2025-03-31,110770001
a1G4J0000025vOhUAI,8,2025-03-31,110771001
a1G4J0000025vJnUAI,4,2025-03-31,110772001
a1G4J0000025vOwUAI,4,2025-03-31,110773001
a1G4J0000025v76UAA,4,2025-03-31,110774001
a1G4J0000025urLUAQ,4,2025-03-31,110775001
a1G4J0000025vEoUAI,4,2025-03-31,110776001
a1G4J0000025vP6UAI,4,2025-03-31,110777001
a1G4J0000025v7kUAA,4,2025-03-31,110778001
a1G4J0000025v2VUAQ,4,2025-03-31,110779001
a1G4J0000025up1UAA,4,2025-03-31,110780001
a1G4J0000025vDcUAI,4,2025-03-31,110781001
a1G4J0000025vKbUAI,4,2025-03-31,110782001
a1G4J0000025vGpUAI,4,2025-03-31,110783001
a1G4J0000025vPVUAY,4,2025-03-31,110784001
a1G4J0000025vPGUAY,4,2025-03-31,110785001
a1G4J0000025vPBUAY,4,2025-03-31,110786001
a1G4J0000025vPQUAY,6,2025-03-31,110787001
a1G4J0000025vEOUAY,4,2025-03-31,110788001
a1G4J0000025vPLUAY,4,2025-03-31,110789001
a1G4J0000025ux3UAA,4,2025-03-31,110790001
a1G4J0000025vM3UAI,4,2025-03-31,110791001
a1G4J0000025uhMUAQ,4,2025-03-31,110792001
a1G4J0000025v7KUAQ,4,2025-03-31,110793001
a1G4J0000025vIBUAY,1,2025-03-31,110794001
a1G4J0000025unQUAQ,1,2025-03-31,110795001
a1G4J0000025v5YUAQ,1,2025-03-31,110796001
a1G4J0000025v6CUAQ,1,2025-03-31,110797001
a1G4J0000025vFhUAI,1,2025-03-31,110798001
a1G4J0000025vN6UAI,1,2025-03-31,110799001
a1G4J0000025vJeUAI,1,2025-03-31,110800001
a1G4J0000025vPfUAI,1,2025-03-31,110801001
a1G4J0000025vPaUAI,1,2025-03-31,110802001
a1G4J0000025vG5UAI,1,2025-03-31,110803001
a1G4J0000025vDOUAY,1,2025-03-31,110804001
a1G4J0000025vMXUAY,1,2025-03-31,110805001
a1G4J0000025ujlUAA,1,2025-03-31,110806001
a1G4J0000025v4TUAQ,1,2025-03-31,110807001
a1G4J0000025uR9UAI,1,2025-03-31,110808001
a1G4J0000025uo6UAA,1,2025-03-31,110809001
a1G4J0000025vPpUAI,1,2025-03-31,110810001
a1G4J0000025vPkUAI,1,2025-03-31,110811001
a1G4J0000025vLoUAI,4,2025-03-31,110812001
a1G4J0000025vIMUAY,4,2025-03-31,110813001
a1G4J0000025uPNUAY,4,2025-03-31,110814001
a1G4J0000025utRUAQ,4,2025-03-31,110815001
a1G4J0000025v1NUAQ,4,2025-03-31,110816001
a1G4J0000025uxmUAA,4,2025-03-31,110817001
a1G4J0000025vMdUAI,4,2025-03-31,110818001
a1G4J0000025vPuUAI,4,2025-03-31,110819001
a1G4J0000025vPzUAI,4,2025-03-31,110820001
a1G4J0000025vQ4UAI,4,2025-03-31,110821001
a1G4J0000025vHQUAY,2,2025-03-31,110822001
a1G4J0000025vQ9UAI,2,2025-03-31,110823001
a1G4J0000025vQJUAY,2,2025-03-31,110824001
a1G4J0000025vR7UAI,2,2025-03-31,110825001
a1G4J0000025vQEUAY,2,2025-03-31,110826001
a1G4J0000025vMwUAI,2,2025-03-31,110827001
a1G4J0000025vQOUAY,2,2025-03-31,110828001
a1G4J0000025vQxUAI,2,2025-03-31,110829001
a1G4J0000025ueDUAQ,2,2025-03-31,110830001
a1G4J0000025vQdUAI,2,2025-03-31,110831001
a1G4J0000025vNLUAY,2,2025-03-31,110832001
a1G4J0000025vAKUAY,2,2025-03-31,110833001
a1G4J0000025vR2UAI,5,2025-03-31,110834001
a1G4J0000025vNGUAY,2,2025-03-31,110835001
a1G4J0000025vQiUAI,2,2025-03-31,110836001
a1G4J0000025vM8UAI,3,2025-03-31,110837001
a1G4J0000025vQYUAY,5,2025-03-31,110838001
a1G4J0000025v9lUAA,3,2025-03-31,110839001
a1G4J0000025vQTUAY,5,2025-03-31,110840001
a1G4J0000025upoUAA,3,2025-03-31,110841001
a1G4J0000025vQFUAY,3,2025-03-31,110842001
a1G4J0000025unuUAA,2,2025-03-31,110843001
a1G4J0000025vRHUAY,2,2025-03-31,110844001
a1G4J0000025vPbUAI,2,2025-03-31,110845001
a1G4J0000025vQsUAI,2,2025-03-31,110846001
a1G4J0000025v4kUAA,2,2025-03-31,110847001
a1G4J0000025vQnUAI,2,2025-03-31,110848001
a1G4J0000025vR8UAI,2,2025-03-31,110849001
a1G4J0000025vRMUAY,2,2025-03-31,110851001
a1G4J0000025vKgUAI,2,2025-03-31,110852001
a1G4J0000025vCBUAY,2,2025-03-31,110853001
a1G4J0000025vRRUAY,2,2025-03-31,110854001
a1G4J0000025vPWUAY,2,2025-03-31,110855001
a1G4J0000025vRbUAI,2,2025-03-31,110856001
a1G4J0000025v2sUAA,2,2025-03-31,110857001
a1G4J0000025vRWUAY,2,2025-03-31,110858001
a1G4J0000025vJJUAY,2,2025-03-31,110859001
a1G4J0000025uwMUAQ,2,2025-03-31,110860001
a1G4J0000025vLUUAY,3,2025-03-31,110861001
a1G4J0000025unaUAA,3,2025-03-31,110862001
a1G4J0000025v2tUAA,3,2025-03-31,110862002
a1G4J0000025vJuUAI,3,2025-03-31,110863001
a1G4J0000025vBHUAY,3,2025-03-31,110864001
a1G4J0000025vQAUAY,5,2025-03-31,110865001
a1G4J0000025v5KUAQ,3,2025-03-31,110866001
a1G4J0000025vP7UAI,3,2025-03-31,110867001
a1G4J0000025vAgUAI,3,2025-03-31,110868001
a1G4J0000025vNWUAY,5,2025-03-31,110869001
a1G4J0000025vRgUAI,3,2025-03-31,110870001
a1G4J0000025vQoUAI,5,2025-03-31,110871001
a1G4J0000025v2aUAA,5,2025-03-31,110872001
a1G4J0000025vAlUAI,3,2025-03-31,110873001
a1G4J0000025vS5UAI,5,2025-03-31,110874001
a1G4J0000025uPOUAY,5,2025-03-31,110875001
a1G4J0000025vN7UAI,5,2025-03-31,110876001
a1G4J0000025vDgUAI,10,2025-03-31,110877001
a1G4J0000025v3DUAQ,5,2025-03-31,110878001
a1G4J0000025vRqUAI,5,2025-03-31,110879001
a1G4J0000025uehUAA,5,2025-03-31,110880001
a1G4J0000025vRlUAI,3,2025-03-31,110881001
a1G4J0000025vPlUAI,3,2025-03-31,110882001
a1G4J0000025vKNUAY,5,2025-03-31,110883001
a1G4J0000025vKhUAI,5,2025-03-31,110884001
a1G4J0000025vG6UAI,5,2025-03-31,110885001
a1G4J0000025v6DUAQ,5,2025-03-31,110886001
a1G4J0000025vS0UAI,4,2025-03-31,110888001
a1G4J0000025vRvUAI,5,2025-03-31,110889001
a1G4J0000025vSKUAY,4,2025-03-31,110890001
a1G4J0000025vEbUAI,5,2025-03-31,110891001
a1G4J0000025vSAUAY,5,2025-03-31,110892001
a1G4J0000025vNkUAI,5,2025-03-31,110893001
a1G4J0000025vSFUAY,5,2025-03-31,110894001
a1G4J0000025vSPUAY,4,2025-03-31,110895001
a1G4J0000025vFTUAY,5,2025-03-31,110896001
a1G4J0000025vT8UAI,5,2025-03-31,110897001
a1G4J0000025vQ0UAI,10,2025-03-31,110898001
a1G4J0000025v5ZUAQ,5,2025-03-31,110899001
a1G4J0000025v8xUAA,5,2025-03-31,110900001
a1G4J0000025vPqUAI,5,2025-03-31,110901001
a1G4J0000025v7ZUAQ,4,2025-03-31,110902001
a1G4J0000025vSGUAY,3,2025-03-31,110903001
a1G4J0000025uqIUAQ,4,2025-03-31,110904001
a1G4J0000025vJ5UAI,3,2025-03-31,110905001
a1G4J0000025vN8UAI,4,2025-03-31,110906001
a1G4J0000025vSeUAI,3,2025-03-31,110907001
a1G4J0000025vQtUAI,4,2025-03-31,110908001
a1G4J0000025utGUAQ,4,2025-03-31,110909001
a1G4J0000025vSUUAY,3,2025-03-31,110910001
a1G4J0000025uxnUAA,3,2025-03-31,110911001
a1G4J0000025vSoUAI,3,2025-03-31,110912001
a1G4J0000025v2uUAA,4,2025-03-31,110913001
a1G4J0000025v1bUAA,4,2025-03-31,110914001
a1G4J0000025vSjUAI,4,2025-03-31,110915001
a1G4J0000025vSZUAY,4,2025-03-31,110916001
a1G4J0000025uZcUAI,4,2025-03-31,110917001
a1G4J0000025vSpUAI,4,2025-03-31,110918001
a1G4J0000025vM9UAI,3,2025-03-31,110919001
a1G4J0000025vSyUAI,4,2025-03-31,110920001
a1G4J0000025vT3UAI,5,2025-03-31,110921001
a1G4J0000025vOdUAI,5,2025-03-31,110922001
a1G4J0000025vStUAI,5,2025-03-31,110923001
a1G4J0000025udPUAQ,5,2025-03-31,110924001
a1G4J0000025vEpUAI,5,2025-03-31,110925001
a1G4J0000025uwtUAA,5,2025-03-31,110926001
a1G4J0000025vSVUAY,5,2025-03-31,110927001
a1G4J0000025vTNUAY,5,2025-03-31,110928001
a1G4J0000025vIzUAI,5,2025-03-31,110929001
a1G4J0000025vPrUAI,4,2025-03-31,110930001
a1G4J0000025vTDUAY,4,2025-03-31,110931001
a1G4J0000025vTXUAY,4,2025-03-31,110932001
a1G4J0000025vTIUAY,4,2025-03-31,110933001
a1G4J0000025v8fUAA,4,2025-03-31,110934001
a1G4J0000025vD1UAI,4,2025-03-31,110935001
a1G4J0000025v0iUAA,4,2025-03-31,110936001
a1G4J0000025vTSUAY,4,2025-03-31,110937001
a1G4J0000025v6eUAA,4,2025-03-31,110938001
a1G4J0000025udQUAQ,4,2025-03-31,110939001
a1G4J0000025uCOUAY,4,2025-03-31,110940001
a1G4J0000025vTEUAY,4,2025-03-31,110941001
a1G4J0000025vQpUAI,4,2025-03-31,110942001
a1G4J0000025vMAUAY,7,2025-03-31,110943001
a1G4J0000025uIQUAY,4,2025-03-31,110944001
a1G4J0000025uIPUAY,7,2025-03-31,110945001
a1G4J0000025vTcUAI,4,2025-03-31,110946001
a1G4J0000025vTrUAI,3,2025-03-31,110947001
a1G4J0000025vEHUAY,3,2025-03-31,110949001
a1G4J0000025vLuUAI,3,2025-03-31,110950001
a1G4J0000025vTmUAI,3,2025-03-31,110951001
a1G4J0000025vThUAI,3,2025-03-31,110952001
a1G4J0000025vRNUAY,3,2025-03-31,110953001
a1G4J0000025vMNUAY,3,2025-03-31,110954001
a1G4J0000025vU1UAI,4,2025-03-31,110955001
a1G4J0000025vU6UAI,4,2025-03-31,110956001
a1G4J0000025vTwUAI,3,2025-03-31,110957001
a1G4J0000025vAsUAI,3,2025-03-31,110958001
a1G4J0000025vV4UAI,3,2025-03-31,110959001
a1G4J0000025vQjUAI,10,2025-03-31,110960001
a1G4J0000025vUGUAY,3,2025-03-31,110961001
a1G4J0000025vMOUAY,5,2025-03-31,110962001
a1G4J0000025uCPUAY,7,2025-03-31,110963001
a1G4J0000025vUBUAY,7,2025-03-31,110964001
a1G4J0000025vG7UAI,1,2025-03-31,110965001
a1G4J0000025vULUAY,7,2025-03-31,110966001
a1G4J0000025vBBUAY,7,2025-03-31,110967001
a1G4J0000025vLVUAY,7,2025-03-31,110968001
a1G4J0000025v8dUAA,7,2025-03-31,110969001
a1G4J0000025uqiUAA,7,2025-03-31,110970001
a1G4J0000025vUVUAY,7,2025-03-31,110971001
a1G4J0000025v2zUAA,7,2025-03-31,110972001
a1G4J0000025vMsUAI,5,2025-03-31,110973001
a1G4J0000025vUQUAY,5,2025-03-31,110974001
a1G4J0000025vSLUAY,5,2025-03-31,110975001
a1G4J0000025vLpUAI,5,2025-03-31,110976001
a1G4J0000025vITUAY,6,2025-03-31,110977001
a1G4J0000025vUpUAI,3,2025-03-31,110978001
a1G4J0000025vV9UAI,3,2025-03-31,110979001
a1G4J0000025vUaUAI,5,2025-03-31,110980001
a1G4J0000025vUkUAI,4,2025-03-31,110981001
a1G4J0000025vN2UAI,3,2025-03-31,110982001
a1G4J0000025vKcUAI,4,2025-03-31,110983001
a1G4J0000025vURUAY,4,2025-03-31,110984001
a1G4J0000025vUfUAI,4,2025-03-31,110985001
a1G4J0000025vISUAY,5,2025-03-31,110986001
a1G4J0000025vCFUAY,5,2025-03-31,110987001
a1G4J0000025vDhUAI,5,2025-03-31,110988001
a1G4J0000025vUzUAI,5,2025-03-31,110989001
a1G4J0000025ui5UAA,5,2025-03-31,110990001
a1G4J0000025vE7UAI,5,2025-03-31,110991001
a1G4J0000025vVEUAY,5,2025-03-31,110992001
a1G4J0000025vQGUAY,5,2025-03-31,110993001
a1G4J0000025uxcUAA,5,2025-03-31,110994001
a1G4J0000025vUuUAI,5,2025-03-31,110995001
a1G4J0000025vQHUAY,5,2025-03-31,110996001
a1G4J0000025uu5UAA,5,2025-03-31,110997001
a1G4J0000025v1uUAA,5,2025-03-31,110998001
a1G4J0000025vRrUAI,5,2025-03-31,110999001
a1G4J0000025vV0UAI,5,2025-03-31,111000001
a1G4J0000025vAhUAI,5,2025-03-31,111001001
a1G4J0000025vVJUAY,5,2025-03-31,111002001
a1G4J0000025v2DUAQ,5,2025-03-31,111003001
a1G4J0000025vVOUAY,5,2025-03-31,111004001
a1G4J0000025v6ZUAQ,5,2025-03-31,111005001
a1G4J0000025vFiUAI,10,2025-03-31,111006001
a1G4J0000025v6aUAA,5,2025-03-31,111007001
a1G4J0000025vQkUAI,5,2025-03-31,111008001
a1G4J0000025vKdUAI,5,2025-03-31,111009001
a1G4J0000025uzjUAA,5,2025-03-31,111010001
a1G4J0000025vVYUAY,5,2025-03-31,111011001
a1G4J0000025vVTUAY,5,2025-03-31,111012001
a1G4J0000025vL5UAI,5,2025-03-31,111013001
a1G4J0000025utCUAQ,5,2025-03-31,111014001
a1G4J0000025vW2UAI,5,2025-03-31,111015001
a1G4J0000025vMYUAY,6,2025-03-31,111016001
a1G4J0000025vViUAI,5,2025-03-31,111017001
a1G4J0000025vVdUAI,6,2025-03-31,111018001
a1G4J0000025vMtUAI,6,2025-03-31,111019001
a1G4J0000025vVxUAI,4,2025-03-31,111020001
a1G4J0000025v9KUAQ,5,2025-03-31,111021001
a1G4J0000025vWRUAY,5,2025-03-31,111022001
a1G4J0000025vVnUAI,5,2025-03-31,111023001
a1G4J0000025vVsUAI,5,2025-03-31,111024001
a1G4J0000025vW7UAI,5,2025-03-31,111025001
a1G4J0000025vWCUAY,5,2025-03-31,111026001
a1G4J0000025vWMUAY,6,2025-03-31,111027001
a1G4J0000025vWWUAY,6,2025-03-31,111028001
a1G4J0000025vGBUAY,6,2025-03-31,111029001
a1G4J0000025vWbUAI,6,2025-03-31,111030001
a1G4J0000025ujmUAA,2,2025-03-31,111031001
a1G4J0000025v02UAA,5,2025-03-31,111032001
a1G4J0000025v9LUAQ,5,2025-03-31,111033001
a1G4J0000025vWHUAY,4,2025-03-31,111034001
a1G4J0000025uZYUAY,5,2025-03-31,111035001
a1G4J0000025vDHUAY,2,2025-03-31,111036001
a1G4J0000025uHRUAY,5,2025-03-31,111037001
a1G4J0000025uXSUAY,5,2025-03-31,111038001
a1G4J0000025vWgUAI,4,2025-03-31,111039001
a1G4J0000025vRXUAY,2,2025-03-31,111040001
a1G4J0000025vWlUAI,5,2025-03-31,111041001
a1G4J0000025vVAUAY,5,2025-03-31,111042001
a1G4J0000025v8gUAA,5,2025-03-31,111043001
a1G4J0000025utEUAQ,2,2025-03-31,111044001
a1G4J0000025ur1UAA,5,2025-03-31,111045001
a1G4J0000025vRSUAY,5,2025-03-31,111046001
a1G4J0000025vTJUAY,5,2025-03-31,111047001
a1G4J0000025utDUAQ,5,2025-03-31,111048001
a1G4J0000025vPvUAI,5,2025-03-31,111049001
a1G4J0000025uuAUAQ,5,2025-03-31,111050001
a1G4J0000025vWqUAI,5,2025-03-31,111051001
a1G4J0000025vGbUAI,5,2025-03-31,111052001
a1G4J0000025uqMUAQ,5,2025-03-31,111053001
a1G4J0000025vWvUAI,5,2025-03-31,111055001
a1G4J0000025vX5UAI,5,2025-03-31,111056001
a1G4J0000025v55UAA,5,2025-03-31,111057001
a1G4J0000025vX0UAI,5,2025-03-31,111058001
a1G4J0000025v4lUAA,5,2025-03-31,111059001
a1G4J0000025vXAUAY,5,2025-03-31,111060001
a1G4J0000025vSMUAY,5,2025-03-31,111061001
a1G4J0000025vUvUAI,5,2025-03-31,111062001
a1G4J0000025vXKUAY,5,2025-03-31,111063001
a1G4J0000025vXFUAY,4,2025-03-31,111065001
a1G4J0000025vX1UAI,5,2025-03-31,111066001
a1G4J0000025vXPUAY,5,2025-03-31,111067001
a1G4J0000025v3HUAQ,5,2025-03-31,111068001
a1G4J0000025vJTUAY,5,2025-03-31,111069001
a1G4J0000025vXeUAI,5,2025-03-31,111070001
a1G4J0000025ux4UAA,5,2025-03-31,111071001
a1G4J0000025v1FUAQ,5,2025-03-31,111072001
a1G4J0000025vR9UAI,5,2025-03-31,111073001
a1G4J0000025vXZUAY,4,2025-03-31,111074001
a1G4J0000025v3IUAQ,5,2025-03-31,111075001
a1G4J0000025vXUUAY,5,2025-03-31,111076001
a1G4J0000025uwNUAQ,5,2025-03-31,111077001
a1G4J0000025ur2UAA,5,2025-03-31,111078001
a1G4J0000025vXjUAI,5,2025-03-31,111079001
a1G4J0000025vRwUAI,5,2025-03-31,111080001
a1G4J0000025vJvUAI,5,2025-03-31,111081001
a1G4J0000025v6vUAA,5,2025-03-31,111082001
a1G4J0000025vQ5UAI,5,2025-03-31,111083001
a1G4J0000025uwoUAA,5,2025-03-31,111084001
a1G4J0000025v1cUAA,5,2025-03-31,111085001
a1G4J0000025vX2UAI,4,2025-03-31,111086001
a1G4J0000025vXoUAI,5,2025-03-31,111087001
a1G4J0000025vS6UAI,5,2025-03-31,111088001
a1G4J0000025vXyUAI,5,2025-03-31,111089001
a1G4J0000025vB8UAI,7,2025-03-31,111090001
a1G4J0000025vUCUAY,7,2025-03-31,111091001
a1G4J0000025vXBUAY,7,2025-03-31,111092001
a1G4J0000025v7aUAA,7,2025-03-31,111093001
a1G4J0000025vHEUAY,7,2025-03-31,111094001
a1G4J0000025vKeUAI,7,2025-03-31,111095001
a1G4J0000025vY3UAI,7,2025-03-31,111096001
a1G4J0000025vOxUAI,7,2025-03-31,111097001
a1G4J0000025vY8UAI,7,2025-03-31,111098001
a1G4J0000025vRxUAI,7,2025-03-31,111099001
a1G4J0000025vXtUAI,7,2025-03-31,111100001
a1G4J0000025v3JUAQ,10,2025-03-31,111101001
a1G4J0000025vXfUAI,10,2025-03-31,111102001
a1G4J0000025vYDUAY,10,2025-03-31,111103001
a1G4J0000025vWrUAI,10,2025-03-31,111104001
a1G4J0000025v8YUAQ,5,2025-03-31,111105001
a1G4J0000025vYIUAY,10,2025-03-31,111106001
a1G4J0000025vYEUAY,10,2025-03-31,111107001
a1G4J0000025ueiUAA,10,2025-03-31,111108001
a1G4J0000025vYSUAY,10,2025-03-31,111109001
a1G4J0000025vOJUAY,10,2025-03-31,111110001
a1G4J0000025vD2UAI,4,2025-03-31,111111001
a1G4J0000025v6zUAA,5,2025-03-31,111112001
a1G4J0000025uo7UAA,10,2025-03-31,111113001
a1G4J0000025vPwUAI,5,2025-03-31,111114001
a1G4J0000025v3wUAA,10,2025-03-31,111115001
a1G4J0000025vYNUAY,10,2025-03-31,111116001
a1G4J0000025vMmUAI,5,2025-03-31,111117001
a1G4J0000025vX6UAI,10,2025-03-31,111118001
a1G4J0000025vSBUAY,10,2025-03-31,111119001
a1G4J0000025vLvUAI,5,2025-03-31,111120001
a1G4J0000025v7xUAA,10,2025-03-31,111121001
a1G4J0000025vYcUAI,4,2025-03-31,111122001
a1G4J0000025vXkUAI,10,2025-03-31,111123001
a1G4J0000025vG8UAI,4,2025-03-31,111124001
a1G4J0000025vYXUAY,4,2025-03-31,111125001
a1G4J0000025uaUUAQ,10,2025-03-31,111126001
a1G4J0000025vYrUAI,4,2025-03-31,111127001
a1G4J0000025vYwUAI,4,2025-03-31,111129001
a1G4J0000025v6wUAA,10,2025-03-31,111130001
a1G4J0000025vWsUAI,10,2025-03-31,111132001
a1G4J0000025vPxUAI,10,2025-03-31,111133001
a1G4J0000025vW3UAI,10,2025-03-31,111134001
a1G4J0000025vMBUAY,8,2025-03-31,111135001
a1G4J0000025vYhUAI,8,2025-03-31,111136001
a1G4J0000025vYmUAI,8,2025-03-31,111137001
a1G4J0000025uloUAA,10,2025-03-31,111138001
a1G4J0000025uzBUAQ,5,2025-03-31,111139001
a1G4J0000025vZGUAY,10,2025-03-31,111140001
a1G4J0000025vPHUAY,5,2025-03-31,111141001
a1G4J0000025vZQUAY,10,2025-03-31,111142001
a1G4J0000025vLWUAY,5,2025-03-31,111143001
a1G4J0000025vZBUAY,10,2025-03-31,111144001
a1G4J0000025vWhUAI,10,2025-03-31,111145001
a1G4J0000025vZ6UAI,5,2025-03-31,111146001
a1G4J0000025vI6UAI,5,2025-03-31,111147001
a1G4J0000025vVFUAY,10,2025-03-31,111148001
a1G4J0000025vRyUAI,5,2025-03-31,111149001
a1G4J0000025vRhUAI,5,2025-03-31,111150001
a1G4J0000025vZLUAY,5,2025-03-31,111151001
a1G4J0000025va4UAA,10,2025-03-31,111152001
a1G4J0000025vZVUAY,10,2025-03-31,111153001
a1G4J0000025vZpUAI,5,2025-03-31,111154001
a1G4J0000025vN9UAI,10,2025-03-31,111155001
a1G4J0000025va9UAA,5,2025-03-31,111156001
a1G4J0000025vRzUAI,10,2025-03-31,111157001
a1G4J0000025vZaUAI,10,2025-03-31,111158001
a1G4J0000025vI7UAI,10,2025-03-31,111159001
a1G4J0000025vUqUAI,5,2025-03-31,111160001
a1G4J0000025vSfUAI,5,2025-03-31,111161001
a1G4J0000025vZuUAI,10,2025-03-31,111162001
a1G4J0000025vZfUAI,10,2025-03-31,111163001
a1G4J0000025vaEUAQ,5,2025-03-31,111164001
a1G4J0000025v03UAA,10,2025-03-31,111165001
a1G4J0000025vZkUAI,5,2025-03-31,111166001
a1G4J0000025vXGUAY,10,2025-03-31,111167001
a1G4J0000025vZzUAI,5,2025-03-31,111168001
a1G4J0000025vRiUAI,10,2025-03-31,111169001
a1G4J0000025vaTUAQ,10,2025-03-31,111170001
a1G4J0000025vaOUAQ,5,2025-03-31,111171001
a1G4J0000025uyRUAQ,10,2025-03-31,111172001
a1G4J0000025vaJUAQ,10,2025-03-31,111173001
a1G4J0000025vU7UAI,10,2025-03-31,111174001
a1G4J0000025vPgUAI,10,2025-03-31,111175001
a1G4J0000025vVZUAY,5,2025-03-31,111176001
a1G4J0000025vaYUAQ,10,2025-03-31,111177001
a1G4J0000025vanUAA,3,2025-03-31,111178001
a1G4J0000025vUgUAI,5,2025-03-31,111179001
a1G4J0000025vRTUAY,5,2025-03-31,111180001
a1G4J0000025vZWUAY,10,2025-03-31,111181001
a1G4J0000025vadUAA,10,2025-03-31,111182001
a1G4J0000025uzyUAA,10,2025-03-31,111183001
a1G4J0000025vAAUAY,10,2025-03-31,111184001
a1G4J0000025vTOUAY,5,2025-03-31,111185001
a1G4J0000025vM4UAI,10,2025-03-31,111186001
a1G4J0000025vWtUAI,10,2025-03-31,111187001
a1G4J0000025vasUAA,10,2025-03-31,111188001
a1G4J0000025vaVUAQ,5,2025-03-31,111189001
a1G4J0000025vaUUAQ,10,2025-03-31,111190001
a1G4J0000025vS7UAI,10,2025-03-31,111191001
a1G4J0000025vaFUAQ,10,2025-03-31,111193001
a1G4J0000025vaiUAA,10,2025-03-31,111194001
a1G4J0000025v04UAA,10,2025-03-31,111195001
a1G4J0000025vCGUAY,10,2025-03-31,111196001
a1G4J0000025vZgUAI,5,2025-03-31,111197001
a1G4J0000025vZbUAI,10,2025-03-31,111198001
a1G4J0000025vaPUAQ,10,2025-03-31,111199001
a1G4J0000025vb7UAA,5,2025-03-31,111200001
a1G4J0000025vUMUAY,10,2025-03-31,111202001
a1G4J0000025vQKUAY,5,2025-03-31,111203001
a1G4J0000025vb2UAA,8,2025-03-31,111204001
a1G4J0000025vaKUAQ,10,2025-03-31,111205001
a1G4J0000025vChUAI,5,2025-03-31,111206001
a1G4J0000025vWSUAY,8,2025-03-31,111207001
a1G4J0000025vbHUAQ,10,2025-03-31,111208001
a1G4J0000025vVaUAI,5,2025-03-31,111209001
a1G4J0000025vWmUAI,10,2025-03-31,111210001
a1G4J0000025vaxUAA,7,2025-03-31,111211001
a1G4J0000025vGQUAY,3,2025-03-31,111212001
a1G4J0000025vAmUAI,7,2025-03-31,111213001
a1G4J0000025vYFUAY,7,2025-03-31,111214001
a1G4J0000025vSCUAY,7,2025-03-31,111215001
a1G4J0000025vT9UAI,7,2025-03-31,111216001
a1G4J0000025vKCUAY,12,2025-03-31,111217001
a1G4J0000025vbCUAQ,7,2025-03-31,111218001
a1G4J0000025vbMUAQ,7,2025-03-31,111219001
a1G4J0000025vbRUAQ,7,2025-03-31,111220001
a1G4J0000025vayUAA,7,2025-03-31,111221001
a1G4J0000025vbbUAA,7,2025-03-31,111222001
a1G4J0000025vAtUAI,7,2025-03-31,111223001
a1G4J0000025v9MUAQ,7,2025-03-31,111224001
a1G4J0000025vZXUAY,7,2025-03-31,111225001
a1G4J0000025vbWUAQ,1,2025-03-31,111226001
a1G4J0000025ui6UAA,12,2025-03-31,111227001
a1G4J0000025vbvUAA,10,2025-03-31,111228001
a1G4J0000025tfiUAA,10,2025-03-31,111229001
a1G4J0000025vHhUAI,7,2025-03-31,111230001
a1G4J0000025vbgUAA,10,2025-03-31,111231001
a1G4J0000025v17UAA,7,2025-03-31,111232001
a1G4J0000025vbmUAA,10,2025-03-31,111233001
a1G4J0000025v1BUAQ,5,2025-03-31,111234001
a1G4J0000025vbqUAA,4,2025-03-31,111235001
a1G4J0000025vNuUAI,5,2025-03-31,111236001
a1G4J0000025vYJUAY,6,2025-03-31,111237001
a1G4J0000025vblUAA,6,2025-03-31,111238001
a1G4J0000025vVKUAY,10,2025-03-31,111239001
a1G4J0000025vbSUAQ,8,2025-03-31,111240001
a1G4J0000025vcPUAQ,8,2025-03-31,111240002
a1G4J0000025vAnUAI,7,2025-03-31,111241001
a1G4J0000025vcFUAQ,7,2025-03-31,111242001
a1G4J0000025ujnUAA,24960,2025-03-31,111243001
a1G4J0000025vFEUAY,12480,2025-03-31,111244001
a1G4J0000025vYKUAY,12,2025-03-31,111248001
a1G4J00000261nyUAA,1,2025-03-31,111248002
a1G4J0000025vL0UAI,12,2025-03-31,111249001
a1G4J0000025vYnUAI,12,2025-03-31,111249002
a1G4J0000025vcZUAQ,12,2025-03-31,111250001
a1G4J0000025vPyUAI,100,2025-03-31,111250002
a1G4J00000261o3UAA,1,2025-03-31,111251001
a1G4J0000025vcfUAA,10,2025-03-31,111252001
a1G4J0000025uzzUAA,10,2025-03-31,111252002
a1G4J0000025vZvUAI,4,2025-03-31,111255001
a1G4J0000025v7tUAA,10,2025-03-31,111256001
a1G4J0000025vRIUAY,4,2025-03-31,111257001
a1G4J0000025vcUUAQ,4,2025-03-31,111258001
a1G4J0000025vctUAA,5,2025-03-31,111259001
a1G4J0000025vSQUAY,10,2025-03-31,111260001
a1G4J0000025vRUUAY,4,2025-03-31,111261001
a1G4J0000025vVUUAY,5,2025-03-31,111262001
a1G4J0000025v7yUAA,4,2025-03-31,111263001
a1G4J0000025vcaUAA,4,2025-03-31,111264001
a1G4J0000025vd3UAA,5,2025-03-31,111265001
a1G4J0000025vXlUAI,4,2025-03-31,111266001
a1G4J0000025vbDUAQ,4,2025-03-31,111267001
a1G4J0000025vXgUAI,4,2025-03-31,111269001
a1G4J0000025vc0UAA,4,2025-03-31,111270001
