id,Tenancy__r:Contract:PMS_Reference__C,_pms_reference__c
0064J00000DFOpBQAX,104457022001,104457022001
0068d00000CrttyAAB,104457023003,104457023003
0064J00000DFOlrQAH,104457025001,104457025001
0064J00000DFP8BQAX,104457026002,104457026002
0064J00000DFOsIQAX,104457027002,104457027002
006Nz000001eMR3IAM,104457028004,104457028004
0064J00000DFOYdQAP,104457029004,104457029004
0064J00000DFPBTQA5,104457030005,104457030005
0068d000007cB7MAAU,104457031004,104457031004
0064J00000DFOUpQAP,104457032003,104457032003
006Nz000000fLyBIAU,104457034003,104457034003
0064J00000DFPCWQA5,104457067002,104457067002
0064J00000DFP6xQAH,104458001005,104458001005
0064J00000DFP1aQAH,104458002005,104458002005
006Nz000005SA3BIAW,104460001004,104460001004
0064J00000DFOanQAH,104460002005,104460002005
0064J00000DFP6nQAH,104461001001,104461001001
0064J00000DFP6sQAH,104461002004,104461002004
0064J00000DFP6OQAX,104463001001,104463001001
0064J00000DFOt9QAH,104463002006,104463002006
0068d00000BL9S3AAL,104464001003,104464001003
0064J00000DFOtOQAX,104464002005,104464002005
0064J00000DFP4EQAX,104465001004,104465001004
0064J00000DFP60QAH,104465002004,104465002004
0064J00000DFP7MQAX,104466001001,104466001001
0064J00000DFOy7QAH,104466002002,104466002002
0068d000003pyDtAAI,104468001004,104468001004
0064J00000DFP72QAH,104468002008,104468002008
0064J00000DFOhtQAH,104470001002,104470001002
0064J00000DFOVRQA5,104470002004,104470002004
0064J00000DFP7HQAX,104471001004,104471001004
0064J00000DFNDGQA5,104471002003,104471002003
0064J00000DFP7wQAH,104472001005,104472001005
0064J00000DFP8eQAH,104472002003,104472002003
0064J00000DFP7qQAH,104473001003,104473001003
0064J00000DFOowQAH,104473002004,104473002004
0068d000002cRdjAAE,104474001003,104474001003
0064J00000DFP7mQAH,104474002003,104474002003
0064J00000DFOtcQAH,104475001001,104475001001
0064J00000DFOiuQAH,104475002004,104475002004
0064J00000DGMyoQAH,104476001001,104476001001
0068d000003tC5TAAU,104476002006,104476002006
0064J00000DFOr2QAH,104477001006,104477001006
0064J00000DFP8PQAX,104477002004,104477002004
0064J00000DFP0HQAX,104478001003,104478001003
0064J00000DFP2FQAX,104478002005,104478002005
0064J00000DFOuEQAX,104479001004,104479001004
0064J00000DFP7WQAX,104479002002,104479002002
0064J00000DFOz9QAH,104481001001,104481001001
0064J00000DFOw1QAH,104481002001,104481002001
0064J00000DFOXQQA5,104482001004,104482001004
0064J00000DFP3GQAX,104482002002,104482002002
0068d000004ehhhAAA,104484001003,104484001003
0064J00000DFP6eQAH,104485001003,104485001003
0064J00000DFOyMQAX,104488001005,104488001005
0064J00000DFOutQAH,104488002002,104488002002
0064J00000DGN64QAH,104489001005,104489001005
0064J00000DGMCMQA5,104489002006,104489002006
0064J00000DFOwBQAX,104490001002,104490001002
0064J00000DFP21QAH,104490002005,104490002005
0064J00000DFOoHQAX,104492001003,104492001003
0064J00000DFP7nQAH,104494001008,104494001008
0064J00000DFOqmQAH,104495001003,104495001003
0064J00000DGMyUQAX,104496001004,104496001004
0064J00000DFP8ZQAX,104498001001,104498001001
0068d00000BJgb7AAD,104502001007,104502001007
0064J00000DFP1jQAH,104503001002,104503001002
0064J00000DGN9mQAH,104506001004,104506001004
0064J00000DFP6KQAX,104507001002,104507001002
0064J00000DFOyzQAH,104520001001,104520001001
0064J00000DFOvOQAX,104520002001,104520002001
0064J00000DFP4nQAH,104521001001,104521001001
0064J00000DFOxIQAX,104532001002,104532001002
0064J00000DFOwzQAH,104542001001,104542001001
0068d00000CtJHBAA3,104543001002,104543001002
0064J00000DFOzxQAH,104544001001,104544001001
0064J00000FWndTQAT,104545001004,104545001004
0064J00000DFOZiQAP,104546001001,104546001001
0068d0000086Y2EAAU,104547001006,104547001006
0064J00000DtXJGQA3,104548001004,104548001004
0064J00000DFOKzQAP,104549001003,104549001003
0064J00000DFP1gQAH,104550001003,104550001003
0064J00000DFP9cQAH,104551001002,104551001002
0064J00000DFOu6QAH,104552001003,104552001003
0064J00000DFOmaQAH,104553001001,104553001001
0064J00000DFP1oQAH,104554001002,104554001002
0064J00000DFP2XQAX,104555001001,104555001001
0064J00000DFP9SQAX,104556001003,104556001003
0064J00000DZK9DQAX,104557001002,104557001002
0064J00000DFP9mQAH,104558001002,104558001002
0064J00000DFP94QAH,104559001001,104559001001
0064J00000DFP61QAH,104560001003,104560001003
0064J00000DFP9wQAH,104561001001,104561001001
0064J00000DFP44QAH,104562001003,104562001003
0064J00000DFP82QAH,104563001003,104563001003
0064J00000DFPADQA5,104564001003,104564001003
0064J00000DFOzEQAX,104565001001,104565001001
0064J00000DFPACQA5,104567001001,104567001001
0064J00000DFOyVQAX,104568001001,104568001001
0064J00000DFPALQA5,104569001002,104569001002
0064J00000DFP6AQAX,104570001001,104570001001
0064J00000DFP8LQAX,104571001002,104571001002
0064J00000DFPB9QAP,104573001001,104573001001
0064J00000DFPAuQAP,104575001003,104575001003
0064J00000DFPAVQA5,104576001001,104576001001
0064J00000DFOUOQA5,104577001001,104577001001
0064J00000DFP3NQAX,104581001001,104581001001
0064J00000DFOwoQAH,104584002002,104584002002
0068d00000719iEAAQ,104584003004,104584003004
0064J00000DFPBOQA5,104584004003,104584004003
0064J00000DFP3RQAX,104584005002,104584005002
0064J00000DFP5rQAH,104586001002,104586001002
0064J00000DFPBEQA5,104586002003,104586002003
0064J00000DFP73QAH,104597001001,104597001001
0068d00000F4tLeAAJ,104620002003,104620002003
0064J00000DFP9FQAX,104620003005,104620003005
0064J00000DFP3qQAH,104626001001,104626001001
006Pv00000CPBm9IAH,104627001002,104627001002
0064J00000DFPBeQAP,104627002002,104627002002
0064J00000DFPBAQA5,104629001002,104629001002
0064J00000DFPB5QAP,104629002002,104629002002
0064J00000DFPC2QAP,104647001003,104647001003
006Nz000004azp9IAA,104647002008,104647002008
006Nz000000eLtnIAE,104650001003,104650001003
0064J00000DFP5NQAX,104650002002,104650002002
0064J00000DFOs8QAH,104651001001,104651001001
0064J00000DFP95QAH,104652001003,104652001003
0064J00000DFPBiQAP,104654001003,104654001003
0064J00000DFOm3QAH,104654002003,104654002003
0064J00000DFPBdQAP,104661001001,104661001001
0064J00000DFP6aQAH,104661002001,104661002001
0064J00000DFPCRQA5,104663001004,104663001004
0064J00000DFPClQAP,104663002002,104663002002
0064J00000DFOdzQAH,104665001001,104665001001
0064J00000DFPCgQAP,104665002005,104665002005
0064J00000DFPCvQAP,104676001001,104676001001
0064J00000DFP9TQAX,104682001001,104682001001
0064J00000DFPCqQAP,104683001001,104683001001
0064J00000DFP1kQAH,104688001001,104688001001
0064J00000DFPD0QAP,104688003001,104688003001
0068d000002cPmnAAE,104693002004,104693002004
0064J00000DGMrUQAX,104696001002,104696001002
0064J00000DGNARQA5,104696002002,104696002002
0064J00000DFP5RQAX,104696003002,104696003002
0064J00000DFPChQAP,104696004002,104696004002
0064J00000DFPAEQA5,104696005001,104696005001
0064J00000DFOzvQAH,104703002001,104703002001
0064J00000DFPD5QAP,104704001005,104704001005
0064J00000DFOrkQAH,104704002002,104704002002
0064J00000DFOmGQAX,104708003001,104708003001
0064J00000DFPDAQA5,104708004001,104708004001
0064J00000DFP4GQAX,104709013001,104709013001
0064J00000DFOx9QAH,104709018001,104709018001
0068d000004g2WDAAY,104721002002,104721002002
0064J00000DGMmFQAX,104721003005,104721003005
0064J00000DFOe3QAH,104721004004,104721004004
0064J00000DFP9UQAX,104721005006,104721005006
0064J00000DFOoxQAH,104721006004,104721006004
0064J00000DFOn9QAH,104721007002,104721007002
0064J00000DFOr8QAH,104721008004,104721008004
0064J00000DFPFBQA5,104721009001,104721009001
0064J00000DFOpaQAH,104721010003,104721010003
006Nz000001eMPRIA2,104721011004,104721011004
0064J00000DGNAfQAP,104721012005,104721012005
0064J00000DFOuGQAX,104721013002,104721013002
0064J00000DGNAkQAP,104721014003,104721014003
0064J00000DFP8gQAH,104721015002,104721015002
0064J00000DFPAWQA5,104721016003,104721016003
0064J00000DFPE8QAP,104721017002,104721017002
0068d0000072QASAA2,104721018003,104721018003
0064J00000DFPG5QAP,104721019003,104721019003
0064J00000DFOlXQAX,104721020003,104721020003
006Nz000001MNevIAG,104721021005,104721021005
0064J00000DFPF1QAP,104721022002,104721022002
0068d00000397k0AAA,104721024005,104721024005
0068d00000CsbWCAAZ,104721025004,104721025004
0064J00000DFPGEQA5,104721026001,104721026001
0068d00000F4XaqAAF,104721027006,104721027006
0064J00000DFPBjQAP,104721028003,104721028003
0068d0000038v6FAAQ,104721029004,104721029004
0064J00000DFPF6QAP,104721030004,104721030004
0064J00000DFPDkQAP,104721032001,104721032001
0064J00000DFPFfQAP,104721033002,104721033002
0064J00000DFOYeQAP,104721035002,104721035002
0064J00000DFPGiQAP,104721036002,104721036002
0064J00000DFPFaQAP,104721043005,104721043005
0064J00000DFPESQA5,104722002001,104722002001
0064J00000DFOpZQAX,104722003002,104722003002
006Nz000001eMSfIAM,104722004004,104722004004
0064J00000DFOxyQAH,104722005002,104722005002
0064J00000DFP8QQAX,104722006002,104722006002
0064J00000DFPDzQAP,104722007002,104722007002
0064J00000DFPFkQAP,104722008003,104722008003
0064J00000DFOzoQAH,104722009004,104722009004
0064J00000DFP4fQAH,104722010004,104722010004
0064J00000DFPGOQA5,104722011005,104722011005
0064J00000DFP5OQAX,104722012003,104722012003
0064J00000DFPEwQAP,104722013003,104722013003
0064J00000DFP9dQAH,104722014003,104722014003
0064J00000DFOlZQAX,104722015002,104722015002
0064J00000DGNAuQAP,104722016006,104722016006
0064J00000DFPG4QAP,104722017002,104722017002
0068d000005SrdCAAS,104722018004,104722018004
0064J00000DFOzPQAX,104722019003,104722019003
006Nz000000jfa6IAA,104722020007,104722020007
0064J00000DFOL1QAP,104722021002,104722021002
0068d00000BHbv5AAD,104722022004,104722022004
0064J00000DFOWSQA5,104722023006,104722023006
0064J00000DFOjMQAX,104722024004,104722024004
0064J00000DFPEcQAP,104722025002,104722025002
0064J00000DFPFHQA5,104722026003,104722026003
0064J00000DFOlYQAX,104722027001,104722027001
0064J00000DFPFzQAP,104722028003,104722028003
0064J00000DFOzFQAX,104722029003,104722029003
0064J00000DFOyOQAX,104722030003,104722030003
0064J00000DFOvRQAX,104722031001,104722031001
0064J00000DFPGxQAP,104722033004,104722033004
0064J00000DFPGJQA5,104722034004,104722034004
0064J00000DGNAzQAP,104722035003,104722035003
0064J00000DFP4gQAH,104722037002,104722037002
006Nz000003r4bgIAA,104722038003,104722038003
0064J00000DFPCiQAP,104722039005,104722039005
0064J00000DFP3SQAX,104722040003,104722040003
0064J00000DFPFQQA5,104722041002,104722041002
006Nz000004T0WzIAK,104722042005,104722042005
0064J00000DFOnrQAH,104722043004,104722043004
0064J00000DFP8hQAH,104722044002,104722044002
0064J00000DFP5PQAX,104722045004,104722045004
0064J00000DFPGdQAP,104722046004,104722046004
0064J00000DFPDVQA5,104722047003,104722047003
0064J00000DFOwfQAH,104722048002,104722048002
006Nz000001e3mgIAA,104722049004,104722049004
0064J00000DGN2IQAX,104723002002,104723002002
0064J00000DFP0RQAX,104723003001,104723003001
0064J00000DFOP7QAP,104723004001,104723004001
006Nz000000ePffIAE,104723005004,104723005004
0064J00000DFOeWQAX,104724001002,104724001002
0064J00000DFOOzQAP,104724002002,104724002002
0064J00000DFPB6QAP,104772002003,104772002003
0064J00000DFPDoQAP,104772005004,104772005004
0064J00000DFP8CQAX,104772006004,104772006004
0064J00000DFPDtQAP,104772007002,104772007002
0064J00000DFPAsQAP,104772008003,104772008003
0064J00000DFPDUQA5,104786001004,104786001004
0064J00000DFP8fQAH,104786002001,104786002001
0064J00000DFPDjQAP,104787001005,104787001005
0064J00000DGNAVQA5,104787002001,104787002001
0064J00000DFP7SQAX,104802001001,104802001001
0064J00000DFOiLQAX,104803001001,104803001001
0064J00000DFPDeQAP,104804002004,104804002004
0064J00000DGNAaQAP,104805001002,104805001002
0064J00000DFPAFQA5,104805002002,104805002002
0064J00000DFPE3QAP,104807001003,104807001003
006Nz000005EdLBIA0,104807002002,104807002002
0064J00000DFOgqQAH,104808001001,104808001001
0064J00000DFP0lQAH,104808002003,104808002003
0068d000004g2WWAAY,104811001004,104811001004
0064J00000DFPCIQA5,104811002001,104811002001
0064J00000DFPEDQA5,104813001003,104813001003
0064J00000DFPDyQAP,104813002004,104813002004
0064J00000DFOYYQA5,104814001002,104814001002
0064J00000DFPEhQAP,104817001001,104817001001
0064J00000DFPEXQA5,104817002002,104817002002
0064J00000DFPH2QAP,104918001001,104918001001
006Nz000000qcnaIAA,104992001006,104992001006
0064J00000DFPG9QAP,104993001002,104993001002
0064J00000DFP0IQAX,105029001001,105029001001
006Nz000005SHG1IAO,105057001005,105057001005
0064J00000DFPHlQAP,105057002001,105057002001
0064J00000DFOxAQAX,105057003004,105057003004
0064J00000DFOaKQAX,105057004002,105057004002
0064J00000DFOukQAH,105099003004,105099003004
0064J00000DFPFWQA5,105099004002,105099004002
0064J00000DFPJ3QAP,105099005004,105099005004
0064J00000DFPLsQAP,105099006003,105099006003
0064J00000DFOaEQAX,105099007003,105099007003
0064J00000DFOqDQAX,105099008004,105099008004
0068d000004g2ULAAY,105099009006,105099009006
0064J00000DFPJEQA5,105099010003,105099010003
006Nz000001e31vIAA,105099011004,105099011004
0064J00000DFP5WQAX,105099012005,105099012005
0064J00000DFPEeQAP,105099013004,105099013004
0064J00000DFPL4QAP,105099014002,105099014002
0064J00000DFPKkQAP,105099015003,105099015003
0064J00000DFP4iQAH,105099016006,105099016006
0064J00000DFP5IQAX,105099018003,105099018003
0068d000009Bs6eAAC,105099019003,105099019003
0064J00000DFOjNQAX,105099020004,105099020004
0064J00000DFPEsQAP,105099021005,105099021005
006Nz000001eMVtIAM,105099022004,105099022004
0064J00000DFPKQQA5,105099023002,105099023002
0068d00000CsDpTAAV,105099024007,105099024007
0064J00000DFP9kQAH,105099025004,105099025004
0064J00000DFPJDQA5,105099026005,105099026005
006Nz000001eMXVIA2,105099027004,105099027004
0068d000009BwVFAA0,105099028006,105099028006
0064J00000DFPHwQAP,105099030004,105099030004
0064J00000DFOpbQAH,105099031004,105099031004
0064J00000DFP0WQAX,105099032003,105099032003
0068d000009BwTxAAK,105099033004,105099033004
0064J00000DFPKzQAP,105099034006,105099034006
0068d000005SrjyAAC,105099035005,105099035005
0064J00000DFOmVQAX,105099036006,105099036006
0064J00000DFOkbQAH,105099037004,105099037004
0064J00000DFPKfQAP,105099038006,105099038006
0064J00000DFPLdQAP,105099043001,105099043001
0064J00000DFPLnQAP,105099048001,105099048001
0064J00000DFPItQAP,105099051002,105099051002
0064J00000DFP0XQAX,105099053001,105099053001
0064J00000DFPLjQAP,105099058001,105099058001
0064J00000DFP3gQAH,105099060004,105099060004
0064J00000DFPM7QAP,105099064002,105099064002
0064J00000DFPHJQA5,105099068002,105099068002
0064J00000DFPHIQA5,105099070003,105099070003
006Nz000001eMZ7IAM,105099072005,105099072005
0064J00000DFP8RQAX,105099073004,105099073004
0064J00000DFOkQQAX,105099074002,105099074002
0064J00000DFP7gQAH,105116001001,105116001001
0064J00000DFPIPQA5,105220001001,105220001001
0064J00000DFPIeQAP,105234001005,105234001005
0064J00000DGNBJQA5,105234002003,105234002003
0064J00000DFP7cQAH,105234003003,105234003003
0064J00000DFPIZQA5,105234004001,105234004001
0064J00000DFPFSQA5,105434001001,105434001001
0064J00000DFPJ8QAP,105462001001,105462001001
0064J00000DFOvSQAX,105471001001,105471001001
0064J00000DFPFTQA5,105472001001,105472001001
0064J00000DFP9AQAX,105474001001,105474001001
0064J00000DFPJwQAP,105476001003,105476001003
0064J00000DFOxQQAX,105476002003,105476002003
0064J00000DFPJcQAP,105476003002,105476003002
0064J00000DFPGyQAP,105478001001,105478001001
0064J00000DFPFMQA5,105479001001,105479001001
0068d00000Cu4T8AAJ,105489001003,105489001003
0064J00000DFP3fQAH,105489002002,105489002002
0064J00000DFP9BQAX,105542001002,105542001002
0064J00000DFPHrQAP,105659001002,105659001002
006Nz000001eMvhIAE,105770001002,105770001002
006Nz000001eKnTIAU,105775001002,105775001002
0064J00000DFP0YQAX,105816001002,105816001002
0064J00000DFP7tQAH,105817001001,105817001001
0064J00000DFPN0QAP,105822001001,105822001001
0064J00000DFOkFQAX,105823001001,105823001001
0064J00000DFP96QAH,105824001001,105824001001
0064J00000DFPNoQAP,105827001001,105827001001
0064J00000DFOP8QAP,105828001001,105828001001
0064J00000DFPMqQAP,105832001001,105832001001
0064J00000DFPNFQA5,105833001001,105833001001
0064J00000DFP16QAH,105839001003,105839001003
0064J00000DGNGZQA5,105843001001,105843001001
0064J00000DFPJnQAP,105846001001,105846001001
0064J00000DFOpCQAX,105882002001,105882002001
0064J00000DFPNAQA5,105887001001,105887001001
0064J00000DFOlsQAH,105888001001,105888001001
0064J00000DFP02QAH,105906001001,105906001001
0064J00000DFOzAQAX,105914001002,105914001002
0064J00000DFOzHQAX,105914002003,105914002003
0064J00000DFPMlQAP,105916001001,105916001001
0064J00000DFPJ4QAP,105917001001,105917001001
0064J00000DFPN5QAP,105918001001,105918001001
0064J00000DFPNPQA5,105921001001,105921001001
0064J00000DFP3kQAH,105922001001,105922001001
0064J00000DFPM8QAP,105923001001,105923001001
0064J00000DFP2VQAX,105925001001,105925001001
006Nz000002jSQSIA2,106318002003,106318002003
006Nz000002jRHUIA2,106319002002,106319002002
0064J00000DFPMXQA5,106328001001,106328001001
0064J00000DFPOYQA5,106535001001,106535001001
0064J00000DFPKvQAP,106536001001,106536001001
0064J00000DFPL6QAP,106537001001,106537001001
0064J00000DFOzVQAX,106543001001,106543001001
0068d000006OLLWAA4,106544001002,106544001002
0064J00000DFPLRQA5,106545001001,106545001001
0064J00000DFP84QAH,106547001001,106547001001
0064J00000DFOkpQAH,106552001001,106552001001
0064J00000DFOwpQAH,106558001001,106558001001
0064J00000DFOygQAH,106560001001,106560001001
0064J00000DFPQxQAP,106564001001,106564001001
0064J00000DFPQnQAP,106573001001,106573001001
0064J00000DFPQsQAP,106574001001,106574001001
0064J00000DFPR2QAP,106583001001,106583001001
0064J00000DFPFNQA5,106586001001,106586001001
0064J00000DFP6fQAH,106589001001,106589001001
0064J00000DFPR7QAP,106594001001,106594001001
0064J00000DFPIpQAP,106598001001,106598001001
0064J00000DFPIlQAP,106601001001,106601001001
0064J00000DFPRHQA5,106606001001,106606001001
0064J00000DFPRCQA5,106608001001,106608001001
0064J00000DFPRvQAP,106610001001,106610001001
0064J00000DFPDIQA5,106617001001,106617001001
0064J00000DFPQAQA5,106625001001,106625001001
0064J00000DFPKlQAP,106631001001,106631001001
0064J00000DFPRMQA5,106632001001,106632001001
0064J00000DFPRbQAP,106638001001,106638001001
0064J00000DFP5mQAH,106642001001,106642001001
0064J00000DFOkHQAX,106647001001,106647001001
0064J00000DFPRlQAP,106649001002,106649001002
0064J00000DFPK8QAP,106651001001,106651001001
0064J00000DFNA1QAP,106655001001,106655001001
0064J00000DFPS5QAP,106660001001,106660001001
0064J00000DFOz2QAH,106676001001,106676001001
0064J00000DFPSAQA5,106688001001,106688001001
0064J00000DGNHDQA5,106726001001,106726001001
0064J00000DFPP8QAP,106755001001,106755001001
0064J00000DGNHNQA5,106919001002,106919001002
0064J00000DFPIfQAP,107028001002,107028001002
0064J00000DFPN1QAP,107057001001,107057001001
0064J00000DFPMIQA5,107075003002,107075003002
0064J00000DFPSLQA5,107165001004,107165001004
0064J00000DFPSPQA5,107166001001,107166001001
0064J00000DFP7oQAH,107167001001,107167001001
0064J00000DFPSeQAP,107168001001,107168001001
0064J00000DFPSoQAP,107169001001,107169001001
0064J00000DFPSjQAP,107207001002,107207001002
0064J00000DFPSZQA5,107208001002,107208001002
0068d000004g2UQAAY,107210001003,107210001003
0064J00000DFPStQAP,107264001004,107264001004
0064J00000DFPT8QAP,107265001003,107265001003
0064J00000DFPT3QAP,107266001001,107266001001
0064J00000DGNHcQAP,107267001001,107267001001
0064J00000DGNHmQAP,107268001001,107268001001
0064J00000DFPSyQAP,107269001001,107269001001
0064J00000DFP3iQAH,107270001001,107270001001
0064J00000DFPSpQAP,107271001002,107271001002
0064J00000DFPTDQA5,107272001003,107272001003
0064J00000DFOzkQAH,107274001002,107274001002
0064J00000DFPNzQAP,107275001001,107275001001
0064J00000DFPNfQAP,107277001002,107277001002
006Nz000001eMKdIAM,107285002002,107285002002
0064J00000DFPTNQA5,107285003003,107285003003
0064J00000DFPIVQA5,107314001001,107314001001
0064J00000DFPTmQAP,107316001001,107316001001
0068d000003u08MAAQ,107333001002,107333001002
0064J00000DFPP2QAP,107340001001,107340001001
0068d000004fP6bAAE,107341001002,107341001002
0064J00000DFPTcQAP,107342001001,107342001001
0064J00000DFPHOQA5,107343001001,107343001001
0064J00000DFPJYQA5,107352001003,107352001003
0064J00000DFPPRQA5,107353001001,107353001001
0064J00000DFPMDQA5,107354001001,107354001001
0064J00000DFPHsQAP,107355001001,107355001001
0064J00000DFOqXQAX,107359001002,107359001002
0064J00000DFPUBQA5,107373001001,107373001001
0064J00000DFPU6QAP,107375001001,107375001001
0064J00000DFPNVQA5,107391001001,107391001001
0064J00000DFPLaQAP,107393001001,107393001001
0064J00000DFPNaQAP,107404001001,107404001001
0064J00000DFPHtQAP,107406001001,107406001001
0064J00000DFPJiQAP,107407001001,107407001001
0064J00000DFPRTQA5,107408001001,107408001001
0064J00000DFPUGQA5,107410001001,107410001001
0064J00000DFOoqQAH,107410002002,107410002002
0064J00000DFPU1QAP,107411001002,107411001002
0064J00000DFPLUQA5,107411002002,107411002002
0064J00000DFPFZQA5,107413001001,107413001001
0064J00000DFPUfQAP,107413002001,107413002001
0064J00000DFOnXQAX,107413003002,107413003002
0064J00000DFPSzQAP,107413004001,107413004001
0064J00000DFP5sQAH,107413005001,107413005001
0064J00000DFPUpQAP,107413006002,107413006002
0064J00000DFPUQQA5,107413007001,107413007001
0064J00000DFOqAQAX,107413008001,107413008001
0064J00000DFPTOQA5,107413009002,107413009002
0064J00000DFOUSQA5,107413010002,107413010002
0064J00000DFPTTQA5,107413011002,107413011002
0064J00000DFPUuQAP,107413012001,107413012001
0064J00000DFPOUQA5,107424001001,107424001001
0064J00000DFOrMQAX,107426001001,107426001001
0064J00000DFOhGQAX,107461001001,107461001001
0064J00000DFPUaQAP,107467001001,107467001001
0064J00000DFPW2QAP,107467002003,107467002003
0064J00000DFPVEQA5,107467003001,107467003001
0064J00000DFPT4QAP,107467004002,107467004002
0064J00000DFOmrQAH,107467005001,107467005001
0064J00000DFP9bQAH,107467006001,107467006001
0064J00000DFPOVQA5,107467007001,107467007001
0064J00000DFPC4QAP,107467008001,107467008001
0064J00000DFPUqQAP,107467009001,107467009001
0064J00000DFPK2QAP,107467010002,107467010002
0064J00000DFPUVQA5,107467012002,107467012002
0064J00000DFP4TQAX,107467013002,107467013002
0064J00000DFOgdQAH,107467014001,107467014001
0064J00000DFPXPQA5,107467015001,107467015001
0064J00000DFPWgQAP,107467016001,107467016001
0064J00000DFPVdQAP,107467017002,107467017002
0064J00000DFPWvQAP,107467018002,107467018002
0064J00000DFPP9QAP,107467019003,107467019003
0064J00000DFPV4QAP,107468002001,107468002001
0064J00000DFP9tQAH,107468004001,107468004001
0064J00000DFPWWQA5,107468005001,107468005001
0068d00000CraZHAAZ,107468007003,107468007003
0064J00000DFPXoQAP,107468008002,107468008002
0064J00000DFPUWQA5,107468009002,107468009002
0064J00000DFPSaQAP,107468010002,107468010002
0064J00000DFPA5QAP,107468011003,107468011003
0064J00000DFPVJQA5,107468012001,107468012001
0064J00000DFPHcQAP,107468013002,107468013002
0064J00000DFPEQQA5,107468014002,107468014002
0064J00000DFPV5QAP,107468016002,107468016002
0064J00000DFPRmQAP,107471001001,107471001001
0064J00000DFPUkQAP,107487001001,107487001001
0068d000004g2UGAAY,107487002002,107487002002
0064J00000DFPR9QAP,107487003003,107487003003
0064J00000DFOzzQAH,107492001001,107492001001
0064J00000DFOOXQA5,107496001001,107496001001
0064J00000DGNIBQA5,107498002001,107498002001
0064J00000DGNIGQA5,107498003001,107498003001
0064J00000DGNILQA5,107498004001,107498004001
0064J00000DGNIQQA5,107498005001,107498005001
0064J00000DGNIVQA5,107498006001,107498006001
0064J00000DFOqvQAH,107499001001,107499001001
0064J00000DFPRAQA5,107499002002,107499002002
0064J00000DFPT0QAP,107499003001,107499003001
0064J00000DFPV9QAP,107499004002,107499004002
0064J00000DFPVoQAP,107499005001,107499005001
0064J00000DFP8SQAX,107499006002,107499006002
0064J00000DFPUzQAP,107499007001,107499007001
0068d000002cabHAAQ,107499008003,107499008003
0064J00000DFPRIQA5,107505001001,107505001001
0064J00000DFPPSQA5,107515001001,107515001001
0064J00000DFPLbQAP,107516001001,107516001001
0064J00000DFPOZQA5,107516002001,107516002001
0064J00000DFPPmQAP,107517001002,107517001002
0064J00000DFPNQQA5,107517002003,107517002003
0064J00000DFPVxQAP,107518001001,107518001001
0064J00000DFPWqQAP,107518002002,107518002002
0064J00000DFPViQAP,107518003001,107518003001
0064J00000DFPQtQAP,107518004003,107518004003
0064J00000DFPNqQAP,107518005002,107518005002
0068d00000BINBfAAP,107518006003,107518006003
0064J00000DZSq7QAH,107518008003,107518008003
0064J00000DFPVOQA5,107518009001,107518009001
0064J00000DFPVTQA5,107518010001,107518010001
0064J00000DFPX6QAP,107518011001,107518011001
0064J00000DFPVsQAP,107518012002,107518012002
0064J00000DGNIfQAP,107519001001,107519001001
0064J00000DFPPCQA5,107519002003,107519002003
0064J00000DFPVYQA5,107519004001,107519004001
0064J00000DGNIkQAP,107519005003,107519005003
0064J00000DFPTPQA5,107519006001,107519006001
0064J00000DFPJOQA5,107519007001,107519007001
0064J00000DFPVnQAP,107519008001,107519008001
0064J00000DFPXUQA5,107519009002,107519009002
0064J00000DFPKYQA5,107519010001,107519010001
0064J00000DFPXjQAP,107519011002,107519011002
0064J00000DFPVFQA5,107519012002,107519012002
0064J00000DFPFOQA5,107520001001,107520001001
0064J00000DFP00QAH,107520002001,107520002001
0068d000003rhEOAAY,107520003002,107520003002
0064J00000DFPW7QAP,107520004002,107520004002
0064J00000DFPWCQA5,107520005002,107520005002
0064J00000DFPEPQA5,107520006003,107520006003
0064J00000DFOLjQAP,107521001003,107521001003
0064J00000DFPX7QAP,107521002001,107521002001
0064J00000DFPYXQA5,107521004002,107521004002
0064J00000DFPRJQA5,107521005001,107521005001
0064J00000DFPYSQA5,107521006002,107521006002
0064J00000DFOv9QAH,107521007001,107521007001
0064J00000DFPNgQAP,107522001001,107522001001
0064J00000DGMv2QAH,107522002001,107522002001
0064J00000DFPXQQA5,107522003001,107522003001
0064J00000DGNIaQAP,107522004001,107522004001
0064J00000DFPX8QAP,107522005002,107522005002
0064J00000DFPYNQA5,107522006002,107522006002
0064J00000DFPYDQA5,107522007001,107522007001
0064J00000DFOUTQA5,107522008001,107522008001
0064J00000DFPTsQAP,107522009002,107522009002
0064J00000DFPYmQAP,107522011003,107522011003
0064J00000DFPX5QAP,107523002003,107523002003
0064J00000DFPYiQAP,107524001003,107524001003
0064J00000DFPAtQAP,107524002001,107524002001
0064J00000DFOwDQAX,107524003003,107524003003
0064J00000DFPLoQAP,107524005002,107524005002
0064J00000DFPZkQAP,107524006001,107524006001
0064J00000DFPRKQA5,107524007004,107524007004
0064J00000DFPOpQAP,107524008001,107524008001
0064J00000DFOyaQAH,107524009004,107524009004
0064J00000DFPPvQAP,107524010002,107524010002
0064J00000DFPKqQAP,107524011001,107524011001
0064J00000DFPXLQA5,107524012001,107524012001
0064J00000DFPKeQAP,107524013002,107524013002
0064J00000DFPXAQA5,107537001001,107537001001
0064J00000DFPF7QAP,107549001001,107549001001
0064J00000DFPXyQAP,107554001001,107554001001
