pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
222683006003,001Nz00000BUhKYIA1,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G8d0000004Xc7EAE,2024-05-29,,Draft,AST,AST,1,006Nz00000BEFiSIAX,0058d0000034SvqAAE,AST,,2025-05-29,,4.00,1235,,,,,
222683011002,001Nz000008vrO4IAI,No Break,012Pv000002B0WbIAK,a1G8d0000004XcREAU,2024-04-15,,Draft,AST,AST,1,006Nz000008gl9FIAQ,0054J000004vXOaQAM,AST,,2025-04-14,,4.00,1225,,,,,
222683013002,001Nz00000AW42mIAD,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XcbEAE,2024-05-10,,Draft,AST,AST,1,006Nz00000AFzVMIA1,0058d0000034SvqAAE,AST,,2026-05-09,,4.00,1000,,,,,
222683030003,001Nz00000AtcLTIAZ,No Break,012Pv000002B0WbIAK,a1G8d0000004XdeEAE,2024-06-20,,Draft,AST,AST,1,006Nz00000AdMUOIA3,0058d0000034SvqAAE,AST,,2025-06-19,,4.00,1270,,,,,
222685008002,001Nz00000AzDU5IAN,No Break,012Pv000002B0WbIAK,a1G8d0000004XdfEAE,2024-06-21,,Draft,Licence,Licence,1,006Nz00000B2fqSIAR,0058d0000034SvqAAE,Parking Licence,,2026-06-20,,6.00,0,,,,,
222683034002,001Nz00000C5iUXIAZ,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XdyEAE,2024-06-15,,Draft,AST,AST,1,006Nz00000BoxHuIAJ,0058d0000034SvqAAE,AST,,2026-06-14,,4.00,980,,,,,
222683036003,001Nz00000BJVBSIA5,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004Xe8EAE,2024-06-24,,Draft,AST,AST,1,006Nz00000B2prLIAR,0058d0000034SvqAAE,AST,,2026-06-23,,4.00,970,,,,,
222683041004,001Nz00000ALjFiIAL,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XeNEAU,2024-06-08,,Draft,AST,AST,1,006Nz00000A5WMWIA3,0058d0000034SvqAAE,AST,,2026-06-07,,4.00,1045,,,,,
222683053003,001Nz00000AtE4bIAF,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XfGEAU,2024-06-10,,Draft,AST,AST,1,006Nz00000ActaRIAR,0058d0000034SvqAAE,AST,,2026-06-09,,4.00,1300,,,,,
222683059004,001Nz000009tn2zIAA,No Break,012Pv000002B0WbIAK,a1G8d0000004XffEAE,2024-05-01,,Draft,AST,AST,1,006Nz000009dJC8IAM,0058d0000034SvqAAE,AST,,2025-04-30,,4.00,1030,,,,,
222683060003,001Nz000009H7pYIAS,No Break,012Pv000002B0WbIAK,a1G8d0000004XfkEAE,2024-04-06,,Draft,AST,AST,1,006Nz0000091JbOIAU,0058d0000034SvqAAE,AST,,2025-04-05,,4.00,1350,,,,,
222683140002,001Nz00000B1JWyIAN,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004Xg6EAE,2024-06-17,,Draft,AST,AST,1,006Nz00000AlFM2IAN,0058d0000034SvqAAE,AST,,2026-06-16,,4.00,1415,,,,,
222683068004,001Nz00000C5HHSIA3,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004Xg9EAE,2024-07-10,,Draft,AST,AST,1,006Nz00000BojA5IAJ,0058d0000034SvqAAE,AST,,2026-07-09,,4.00,960,,,,,
222683072002,001Nz000009cEGMIA2,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XgTEAU,2024-06-21,,Draft,AST,AST,1,006Nz000009MBK3IAO,0058d0000034SvqAAE,AST,,2026-06-20,,4.00,1300,,,,,
222683077003,001Nz00000AyKCdIAN,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XgiEAE,2024-05-28,,Draft,AST,AST,1,006Nz00000AiBy6IAF,0058d0000034SvqAAE,AST,,2026-05-27,,4.00,1300,,,,,
222683148004,001Nz00000AzDU5IAN,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XgoEAE,2024-06-21,,Draft,AST,AST,1,006Nz00000AizI9IAJ,0058d0000034SvqAAE,AST,,2026-06-20,,4.00,1350,,,,,
222683137009,001Nz00000BoZfTIAV,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G8d0000004XgtEAE,2024-07-10,,Draft,AST,AST,1,006Nz00000BXPCdIAP,0058d0000034SvqAAE,AST,,2025-07-09,,4.00,995,,,,,
222683089003,001Nz000009cJdzIAE,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XhHEAU,2024-06-12,,Draft,AST,AST,1,006Nz000009MEFHIA4,0058d0000034SvqAAE,AST,,2026-06-11,,4.00,1300,,,,,
222683091002,001Nz00000BVOcQIAX,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XhIEAU,2024-06-22,,Draft,AST,AST,1,006Nz00000BEw10IAD,0058d0000034SvqAAE,AST,,2026-06-21,,4.00,985,,,,,
222683104003,001Nz00000BX1evIAD,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XiAEAU,2024-07-01,,Draft,AST,AST,1,006Nz00000AsecGIAR,0058d0000034SvqAAE,AST,,2026-06-30,,4.00,1335,,,,,
222685007002,001Nz00000BokB6IAJ,No Break,012Pv000002B0WbIAK,a1G8d0000004XiLEAU,2024-06-10,,Draft,Licence,Licence,1,006Nz00000BwfCXIAZ,0058d0000034SvqAAE,Parking Licence,,2026-06-09,,6.00,0,,,,,
222683127003,001Nz00000AmI9lIAF,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XjXEAU,2024-06-14,,Draft,AST,AST,1,006Nz00000AW7gXIAT,0058d0000034SvqAAE,AST,,2026-06-16,,4.00,1395,,,,,
222683128002,001Nz000009TmX7IAK,No Break,012Pv000002B0WbIAK,a1G8d0000004XjcEAE,2024-05-17,,Draft,AST,AST,1,006Nz000009DchNIAS,0058d0000034SvqAAE,AST,,2025-05-16,,4.00,1080,,,,,
222683129002,001Nz00000BUIHJIA5,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004XjhEAE,2024-06-14,,Draft,AST,AST,1,006Nz00000BDrubIAD,0058d0000034SvqAAE,AST,,2026-06-13,,4.00,1040,,,,,
222683138002,001Nz0000092fTJIAY,No Break,012Pv000002B0WbIAK,a1G8d0000004XjnEAE,2024-03-15,,Draft,AST,AST,1,006Nz000008nAsuIAE,0058d0000034SvqAAE,AST,,2025-03-14,,4.00,1360,,,,,
222683157002,001Nz00000CfGptIAF,No Break,012Pv000002B0WbIAK,a1G8d0000004XkkEAE,2024-06-14,,Draft,AST,AST,1,006Nz00000COEXZIA5,0058d0000034SvqAAE,AST,,2024-12-13,,4.00,1000,,,,,
222685016003,001Nz00000Adby5IAB,No Break,012Pv000002B0WbIAK,a1G8d0000004Xm7EAE,2024-06-17,,Draft,Licence,Licence,1,006Nz00000AjGu5IAF,0058d0000034SvqAAE,Parking Licence,,2025-06-16,,6.00,0,,,,,
222685020002,001Nz00000ALjFiIAL,No Break,012Pv000002B0WbIAK,a1G8d0000004XmREAU,2024-06-08,,Draft,Licence,Licence,1,006Nz00000AODG8IAP,0054J000004vXPBQA2,Parking Licence,,2025-06-07,,6.00,0,,,,,
222685029004,001Nz00000C3XIHIA3,No Break,012Pv000002B0WbIAK,a1G8d0000004Xn0EAE,2024-06-14,,Draft,Licence,Licence,1,006Nz00000CY5MXIA1,0058d0000034SvqAAE,Parking Licence,,2026-06-13,,6.00,0,,,,,
222685037002,001Nz000008IYoEIAW,No Break,012Pv000002B0WbIAK,a1G8d0000004XnUEAU,2024-04-01,,Draft,Licence,Licence,1,006Nz000009GJciIAG,0058d0000034SvqAAE,Parking Licence,,2025-03-31,,6.00,0,,,,,
222687005005,001Nz00000AyuftIAB,No Break,012Pv000002B0WbIAK,a1G8d0000004c0fEAA,2024-06-01,,Draft,AST,AST,1,006Nz00000AifBNIAZ,0054J000005JWtDQAW,AST,,2025-01-31,,4.00,1275,,,,,
222686097003,001Nz000009DwCLIA0,No Break,012Pv000002B0WbIAK,a1G8d0000004c4EEAQ,2024-04-20,,Draft,AST,AST,1,006Nz000008yKSKIA2,0054J000004vXOqQAM,AST,,2025-04-19,,4.00,1085,,,,,
222686013003,001Nz000007sDlrIAE,No Break,012Pv000002B0WbIAK,a1G8d0000004c51EAA,2024-04-05,,Draft,AST,AST,1,006Nz000007ewngIAA,0054J000004vXOqQAM,AST,,2025-04-04,,4.00,1115,,,,,
222686034002,001Nz000008wvMMIAY,No Break,012Pv000002B0WbIAK,a1G8d0000004c6YEAQ,2024-04-09,,Draft,AST,AST,1,006Nz000008hhQ7IAI,0054J000005JWtDQAW,AST,,2025-04-08,,4.00,1100,,,,,
222686035003,001Nz00000BIxWLIA1,No Break,012Pv000002B0WbIAK,a1G8d0000004c6dEAA,2024-06-22,,Draft,AST,AST,1,006Nz00000B2H86IAF,0054J000005JWtDQAW,AST,,2025-06-21,,4.00,1130,,,,,
222686055003,001Nz0000095w4cIAA,No Break,012Pv000002B0WbIAK,a1G8d0000004c7gEAA,2024-03-22,,Draft,AST,AST,1,006Nz000008qSDLIA2,0058d0000020feeAAA,AST,,2025-03-21,,4.00,1150,,,,,
222686107004,001Nz000008YFPwIAO,No Break,012Pv000002B0WbIAK,a1G8d0000004c81EAA,2024-03-02,,Draft,AST,AST,1,006Nz000008KZbOIAW,0054J000005JWtDQAW,AST,,2024-09-01,,4.00,1295,,,,,
222686114005,001Nz00000AtyfKIAR,No Break,012Pv000002B0WbIAK,a1G8d0000004c8uEAA,2024-06-19,,Draft,AST,AST,1,006Nz00000AdjXOIAZ,0054J000005JWtDQAW,AST,,2025-06-18,,4.00,1100,,,,,
222686098003,001Nz00000A6ZjhIAF,No Break,012Pv000002B0WbIAK,a1G8d0000004cALEAY,2024-04-19,,Draft,AST,AST,1,006Nz00000AGVlHIAX,0054J000005JWtDQAW,AST,,2025-04-25,,4.00,1100,,,,,
222686110002,001Nz000009JiMmIAK,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G8d0000004cApEAI,2024-04-12,,Draft,AST,AST,1,006Nz0000093qcrIAA,0054J000005JWtDQAW,AST,,2025-04-11,,4.00,1300,,,,,
222686125003,001Nz000008vNwCIAU,No Break,012Pv000002B0WbIAK,a1G8d0000004cBYEAY,2024-03-08,,Draft,AST,AST,1,006Nz000008gONvIAM,0054J000005JWtDQAW,AST,,2025-03-12,,4.00,1300,,,,,
222686128003,001Nz000008nv5WIAQ,No Break,012Pv000002B0WbIAK,a1G8d0000004cBiEAI,2024-03-07,,Draft,AST,AST,1,006Nz000008Z2AVIA0,0054J000004vXOqQAM,AST,,2025-03-06,,4.00,1300,,,,,
222686129002,001Nz0000086Xj5IAE,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G8d0000004cBnEAI,2024-04-01,,Draft,AST,AST,1,006Nz000007tRgLIAU,0054J000005JWtDQAW,AST,,2025-03-31,,4.00,1300,,,,,
222693011001,001Nz00000BXLaUIAX,No Break,012Pv000002B0WbIAK,a1G8d0000004qa0EAA,2024-05-24,,Draft,AST,DMR-AST,1,006Nz00000BGyhuIAD,0054J000004vXOqQAM,AST,,2025-05-23,,4.00,1189,,,,,
222697040001,001Nz00000ADzuLIAT,No Break,012Pv000002B0WbIAK,a1G8d0000004qaYEAQ,2024-05-27,,Draft,Licence,Licence,1,006Nz00000AUEvpIAH,0058d0000020feeAAA,Parking Licence,,2025-05-26,,6.00,0,,,,,
222697041001,001Nz00000AHVrGIAX,No Break,012Pv000002B0WbIAK,a1G8d0000004qaiEAA,2024-04-26,,Draft,Licence,Licence,1,006Nz00000AUqQ3IAL,0058d0000020feeAAA,Parking Licence,,2025-04-25,,6.00,0,,,,,
222697042001,001Nz00000C8qdeIAB,No Break,012Pv000002B0WbIAK,a1G8d0000004qasEAA,2024-05-31,,Draft,Licence,Licence,1,006Nz00000C7CiIIAV,0058d0000020feeAAA,Parking Licence,,2025-07-30,,6.00,0,,,,,
222697043001,001Nz00000BBvOBIA1,No Break,012Pv000002B0WbIAK,a1G8d0000004qaxEAA,2024-05-24,,Draft,Licence,Licence,1,006Nz00000BfpD7IAJ,0054J000004vXOqQAM,Parking Licence,,2025-05-23,,6.00,0,,,,,
222697039002,001Nz00000863DBIAY,No Break,012Pv000002B0WbIAK,a1G8d0000004qbNEAQ,2024-04-23,,Draft,Licence,Licence,1,006Nz00000ATMPDIA5,0058d0000020feeAAA,Parking Licence,,2025-04-22,,6.00,0,,,,,
222694014002,001Nz000009nebpIAA,No Break,012Pv000002B0WbIAK,a1G8d0000004qbREAQ,2024-05-16,,Draft,AST,AST,1,006Nz000009XG0nIAG,0058d0000020feeAAA,AST,,2025-05-15,,4.00,1585,,,,,
222700002001,001Nz000008TAXGIA4,No Break,012Pv000002B0WbIAK,a1G8d0000004qcAEAQ,2024-02-29,,Draft,AST,AST,1,006Nz000008FT0HIAW,0058d0000020feeAAA,AST,,2025-02-28,,4.00,1560,,,,,
222693004001,001Nz00000BP9WSIA1,No Break,012Pv000002B0WbIAK,a1G8d0000004qeWEAQ,2024-06-17,,Draft,AST,DMR-AST,1,006Nz00000B8Z0xIAF,0058d0000020feeAAA,AST,,2025-06-16,,4.00,913,,,,,
222695017002,001Nz000009ndhOIAQ,No Break,012Pv000002B0WbIAK,a1G8d0000004qelEAA,2024-04-05,,Draft,AST,AST,1,006Nz000009XFJFIA4,0058d0000020feeAAA,AST,,2024-10-04,,4.00,1580,,,,,
222693001001,001Nz00000BXiYfIAL,No Break,012Pv000002B0WbIAK,a1G8d0000004qf4EAA,2024-06-03,,Draft,AST,DMR-AST,1,006Nz00000BHCHmIAP,0058d0000020feeAAA,AST,,2025-06-02,,4.00,1189,,,,,
222695015001,001Nz00000C8VW2IAN,No Break,012Pv000002B0WbIAK,a1G8d0000004qf6EAA,2024-06-18,,Draft,AST,AST,1,006Nz00000Briz7IAB,0058d0000020feeAAA,AST,,2025-06-17,,4.00,1570,,,,,
222693002001,001Nz00000BntQ9IAJ,No Break,012Pv000002B0WbIAK,a1G8d0000004qfJEAQ,2024-06-03,,Draft,AST,DMR-AST,1,006Nz00000B7oLDIAZ,0058d0000020feeAAA,AST,,2025-06-02,,4.00,913,,,,,
222693003001,001Nz00000BOBDjIAP,No Break,012Pv000002B0WbIAK,a1G8d0000004qfdEAA,2024-06-10,,Draft,AST,DMR-AST,1,006Nz00000B7dO8IAJ,0054J000004vXOqQAM,AST,,2025-06-09,,4.00,1189,,,,,
222693006001,001Nz00000BMnqCIAT,No Break,012Pv000002B0WbIAK,a1G8d0000004qgWEAQ,2024-06-10,,Draft,AST,DMR-AST,1,006Nz00000B64xGIAR,0058d0000020feeAAA,AST,,2025-06-09,,4.00,1189,,,,,
222695003001,001Nz00000BVe7iIAD,Halfway on an 24,012Pv000002B0WbIAK,a1G8d0000004qgvEAA,2024-06-14,,Draft,AST,AST,1,006Nz00000BFD9tIAH,0058d0000020feeAAA,AST,,2026-06-13,,4.00,1615,,,,,
222695006002,001Nz000008DRKNIA4,No Break,012Pv000002B0WbIAK,a1G8d0000004qhFEAQ,2024-02-23,,Draft,AST,AST,1,006Nz00000804S2IAI,0058d0000020feeAAA,AST,,2024-08-22,,4.00,1580,,Wishes to move to a 3 bed in future if possible,,,
222695018001,001Nz00000AEIaPIAX,No Break,012Pv000002B0WbIAK,a1G8d0000004qihEAA,2024-05-17,,Draft,AST,AST,1,006Nz000009yI89IAE,0058d0000020feeAAA,AST,,2025-05-16,,4.00,1630,,,,,
222693007001,001Nz00000BMXbiIAH,No Break,012Pv000002B0WbIAK,a1G8d0000004qimEAA,2024-05-31,,Draft,AST,DMR-AST,1,006Nz00000B5oPHIAZ,0054J000004vXOqQAM,AST,,2025-05-30,,4.00,913,,,,,
222693008001,001Nz00000BObHpIAL,No Break,012Pv000002B0WbIAK,a1G8d0000004qj1EAA,2024-05-31,,Draft,AST,DMR-AST,1,006Nz00000B7zEwIAJ,0058d0000020feeAAA,AST,,2025-05-30,,4.00,913,,,,,
222693009001,001Nz00000BebwzIAB,No Break,012Pv000002B0WbIAK,a1G8d0000004qjQEAQ,2024-06-20,,Draft,AST,DMR-AST,1,006Nz00000BNbF6IAL,0058d0000020feeAAA,AST,,2025-06-19,,4.00,913,,,,,
222693010002,001Nz00000BcddDIAR,No Break,012Pv000002B0WbIAK,a1G8d0000004qjaEAA,2024-06-04,,Draft,AST,DMR-AST,1,006Nz00000BLnM2IAL,0058d0000020feeAAA,AST,,2025-06-03,,4.00,1189,,,,,
222692013002,001Nz000009MuuSIAS,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000004ql2EAA,2024-04-26,,Draft,AST,AST,1,006Nz0000096ru8IAA,0058d0000020feeAAA,AST,,2027-04-25,,4.00,1610,,,,,
222693015001,001Nz00000AKIPgIAP,No Break,012Pv000002B0WbIAK,a1G8d0000004ql8EAA,2024-04-22,,Draft,AST,AST,1,006Nz00000A41cZIAR,0058d0000020feeAAA,AST,,2025-04-21,,4.00,1590,,,,,
222693017001,001Nz00000BojziIAB,No Break,012Pv000002B0WbIAK,a1G8d0000004qm0EAA,2024-06-07,,Draft,AST,DMR-AST,1,006Nz00000BXXgPIAX,0058d0000020feeAAA,AST,,2025-06-06,,4.00,913,,,,,
222693019001,001Nz00000A4mWYIAZ,No Break,012Pv000002B0WbIAK,a1G8d0000004qmGEAQ,2024-04-22,,Draft,AST,AST,1,006Nz000009orAPIAY,0058d0000020feeAAA,AST,,2025-04-21,,4.00,1570,,,,,
222693018001,001Nz00000BauILIAZ,No Break,012Pv000002B0WbIAK,a1G8d0000004qmPEAQ,2024-06-07,,Draft,AST,DMR-AST,1,006Nz00000BK7AJIA1,0058d0000020feeAAA,AST,,2025-06-06,,4.00,913,,,,,
222693020001,001Nz000009ZCIsIAO,No Break,012Pv000002B0WbIAK,a1G8d0000004qmoEAA,2024-05-29,,Draft,AST,AST,1,006Nz000009J95fIAC,0058d0000020feeAAA,AST,,2025-05-28,,4.00,1550,,,,,
222693024001,001Nz00000B9O81IAF,No Break,012Pv000002B0WbIAK,a1G8d0000004qnrEAA,2024-05-31,,Draft,AST,AST,1,006Nz00000Ast9rIAB,0058d0000020feeAAA,AST,,2025-05-30,,4.00,1590,,,,,
222693025001,001Nz000008Fm2wIAC,No Break,012Pv000002B0WbIAK,a1G8d0000004qo1EAA,2024-03-14,,Draft,AST,AST,1,006Nz00000829p0IAA,0058d0000020feeAAA,AST,,2025-03-13,,4.00,1610,,,,,
222697032001,001Nz00000BG70rIAD,No Break,012Pv000002B0WbIAK,a1G8d0000004qrLEAQ,2024-05-30,,Draft,Licence,Licence,1,006Nz00000C7HBiIAN,0058d0000020feeAAA,Parking Licence,,2025-05-29,,6.00,0,,,,,
222708127003,001Nz000009E0mAIAS,No Break,012Pv000002B0WbIAK,a1G8d0000005r6dEAA,2024-03-15,,Draft,Non-Housing (Company),Comp-Let,1,006Nz000008yMCLIA2,0058d0000034SvqAAE,NHA Company Let,,2024-09-21,,,,,,,,
222710150001,001Nz000008jjnbIAA,No Break,012Pv000002B0WbIAK,a1G8d0000005r8VEAQ,2024-03-09,,Draft,Licence,Licence,1,006Nz000008nxLhIAI,0058d0000034SvqAAE,Parking Licence,,2025-03-08,,,,,,,,
222710151002,001Nz000008goINIAY,No Break,012Pv000002B0WbIAK,a1G8d0000005rBYEAY,2024-03-09,,Draft,Licence,Licence,1,006Nz000008nx8nIAA,0058d0000034SvqAAE,Parking Licence,,2025-03-08,,,,,,,,
222710152001,001Nz000007vAJbIAM,No Break,012Pv000002B0WbIAK,a1G8d0000005rBiEAI,2024-03-25,,Draft,Licence,Licence,1,006Nz000009UikqIAC,0058d0000034SvqAAE,Parking Licence,,2027-03-24,,,,,,,,
222708164003,001Nz000009cqlFIAQ,No Break,012Pv000002B0WbIAK,a1G8d0000005rC7EAI,2024-03-29,,Draft,AST,AST,1,006Nz000009MpzZIAS,0058d0000034SvqAAE,AST,,2024-09-28,,,,,,,,
222708166002,001Nz000009P9J5IAK,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000005rCWEAY,2024-03-29,,Draft,AST,AST,1,006Nz0000099Hm1IAE,0058d0000034SvqAAE,AST,,2026-03-28,,,,,,,,
222708168003,001Nz00000Bor1BIAR,No Break,012Pv000002B0WbIAK,a1G8d0000005rClEAI,2024-06-12,,Draft,AST,AST,1,006Nz00000BXc1lIAD,0058d0000034SvqAAE,AST,,2025-06-16,,,,,,,,
222708172002,001Nz00000Ak6nrIAB,No Break,012Pv000002B0WbIAK,a1G8d0000005rDFEAY,2024-05-01,,Draft,AST,AST,1,006Nz00000AVB7uIAH,0058d0000034SvqAAE,AST,,2025-04-30,,,,,,,,
222708193004,001Nz000008Vjc9IAC,No Break,012Pv000002B0WbIAK,a1G8d0000005rGEEAY,2024-03-18,,Draft,AST,AST,1,006Nz000008Hwz4IAC,0058d0000034SvqAAE,AST,,2024-09-17,,,,,,,,
222710009002,001Nz000008DfQgIAK,No Break,012Pv000002B0WbIAK,a1G8d0000005rGTEAY,2024-01-12,,Draft,Licence,Licence,1,006Nz000006qBC4IAM,0058d0000034SvqAAE,Parking Licence,,2024-07-11,,,,,,,,
222710010002,001Nz000008DfQgIAK,No Break,012Pv000002B0WbIAK,a1G8d0000005rGYEAY,2024-03-28,,Draft,Licence,Licence,1,006Nz000008r9VDIAY,0058d0000034SvqAAE,Parking Licence,,2024-07-27,,,,,,,,
222710033002,001Nz00000AoepLIAR,No Break,012Pv000002B0WbIAK,a1G8d0000005rJ3EAI,2024-05-21,,Draft,Licence,Licence,1,006Nz00000BVETOIA5,0058d0000034SvqAAE,Parking Licence,,2025-05-20,,,,,,,,
222710043002,001Nz000008Vjc9IAC,No Break,012Pv000002B0WbIAK,a1G8d0000005rKBEAY,2024-03-23,,Draft,Licence,Licence,1,006Nz000009HQLtIAO,0058d0000034SvqAAE,Parking Licence,,2024-09-22,,,,,,,,
222710044002,001Nz000008qlKwIAI,No Break,012Pv000002B0WbIAK,a1G8d0000005rKGEAY,2024-03-23,,Draft,Licence,Licence,1,006Nz000009HLNrIAO,0058d0000034SvqAAE,Parking Licence,,2024-09-22,,,,,,,,
222708229003,001Nz000009PBWAIA4,No Break,012Pv000002B0WbIAK,a1G8d0000005rKLEAY,2024-04-12,,Draft,AST,AST,1,006Nz0000099F7XIAU,0058d0000034SvqAAE,AST,,2025-04-11,,,,,,,,
222710080002,001Nz000009P9J5IAK,No Break,012Pv000002B0WbIAK,a1G8d0000005rO8EAI,2024-04-03,,Draft,Licence,Licence,1,006Nz000009lX1mIAE,0058d0000034SvqAAE,Parking Licence,,2026-04-02,,,,,,,,
222710099002,001Nz00000Ak6nrIAB,No Break,012Pv000002B0WbIAK,a1G8d0000005rPWEAY,2024-05-04,,Draft,Licence,Licence,1,006Nz00000AqnA9IAJ,0058d0000034SvqAAE,Parking Licence,,2025-05-03,,,,,,,,
222708018003,001Nz00000AmrkEIAR,No Break,012Pv000002B0WbIAK,a1G8d0000005rPfEAI,2024-05-01,,Draft,AST,AST,1,006Nz00000AWXb0IAH,0058d0000034SvqAAE,AST,,2025-05-07,,,,,,,,
222708038002,001Nz000008goINIAY,No Break,012Pv000002B0WbIAK,a1G8d0000005rRlEAI,2024-03-06,,Draft,AST,AST,1,006Nz000008T0pdIAC,0058d0000034SvqAAE,AST,,2025-03-05,,,,,,,,
222708088002,001Nz000008pQbrIAE,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000005rT9EAI,2024-03-18,,Draft,AST,AST,1,006Nz000008aZ5wIAE,0058d0000034SvqAAE,AST,,2026-03-17,,,,,,,,
222708058002,001Nz00000C3Fd7IAF,No Break,012Pv000002B0WbIAK,a1G8d0000005rTDEAY,2024-06-22,,Draft,AST,AST,1,006Nz00000Bg3xeIAB,0058d0000034SvqAAE,AST,,2025-06-21,,6.00,1380,,,,,
222708110002,001Nz000007vAJbIAM,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G8d0000005rVxEAI,2024-03-25,,Draft,AST,AST,1,006Nz000007ho2OIAQ,0058d0000034SvqAAE,AST,,2027-03-24,,,,,,,,
222708121002,001Nz00000AED2sIAH,No Break,012Pv000002B0WbIAK,a1G8d0000005rWWEAY,2024-04-19,,Draft,AST,AST,1,006Nz000009UdDOIA0,0058d0000034SvqAAE,AST,,2024-10-18,,,,,,,,
222723001001,001Nz00000AHVrGIAX,No Break,012Pv000002B0WbIAK,a1G8d000002OmOTEA0,2024-04-26,,Draft,AST,AST,1,006Nz00000A1JUKIA3,0058d0000020feeAAA,AST,,2025-04-25,,,,,,,,
222722001001,001Nz00000C8qdeIAB,No Break,012Pv000002B0WbIAK,a1G8d000002OmTyEAK,2024-05-31,,Draft,AST,AST,1,006Nz00000Bs4YAIAZ,0054J000004vXOqQAM,AST,,2025-08-03,,,,,"Break Clause
In the event that one of the following conditions are met, the Tenant may serve upon the Landlord or the Landlord’s Agent not less than 30 (thirty) days written notice to end the tenancy.
a.	the Tenant is assigned by the Canadian Armed Forces to a new permanent duty location which is at minimum (25) miles greater in distance from the current duty location in order to perform official duties; 
b.	the Tenant is ordered to occupy Government Quarters;
c.	the Tenant is released from active military service; or
d.	if the United Kingdom or Canada become party to a war and the Tenant is unable to occupy the premises for any other diplomatic, military or war related reasons.",,,
222724001001,001Nz00000BG70rIAD,No Break,012Pv000002B0WbIAK,a1G8d000002OmU3EAK,2024-05-30,,Draft,AST,AST,1,006Nz00000AzcCMIAZ,0058d0000020feeAAA,AST,,2025-05-30,,,,,,,,
222727001001,001Nz00000ADzuLIAT,No Break,012Pv000002B0WbIAK,a1G8d000002OmUDEA0,2024-05-27,,Draft,AST,AST,1,006Nz000009y0mLIAQ,0058d0000020feeAAA,AST,,2025-05-26,,,,,,,,
222733001001,001Nz00000863DBIAY,No Break,012Pv000002B0WbIAK,a1G8d000002OmUhEAK,2024-04-12,,Draft,AST,AST,1,006Nz000007t2V2IAI,0058d0000020feeAAA,AST,,2025-04-11,,,,,,,,
222744132001,001Nz000008VT9EIAW,No Break,012Pv000002B0WbIAK,a1G8d000002QBU5EAO,2024-03-29,,Draft,AST,AST,1,006Nz000008Hm8TIAS,0058d0000034SvqAAE,AST,,2025-03-28,,,,,,,,
222744141002,001Nz00000Aqwn1IAB,2 at 6 to expire at 8,012Pv000002B0WbIAK,a1G8d000002QBUjEAO,2024-05-31,,Draft,AST,AST,1,006Nz00000Aaj5jIAB,0054J000005JWtDQAW,AST,,2025-05-30,,,,,,,,
222737015003,001Nz00000B2UjfIAF,No Break,012Pv000002B0WbIAK,a1G8d000002QBWuEAO,2024-06-01,,Draft,AST,AST,1,006Nz00000AmEnjIAF,0054J000005JWtDQAW,AST,,2025-06-30,,,,,,,,
222737030003,001Nz00000AmN6GIAV,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G8d000002QBY7EAO,2024-06-06,,Draft,AST,AST,1,006Nz00000AWBc6IAH,0054J000005JWtDQAW,AST,,2025-06-05,,,,,,,,
222737043001,001Nz000007oWwlIAE,No Break,012Pv000002B0WbIAK,a1G8d000002QBYIEA4,2024-02-14,,Draft,AST,AST,1,006Nz000007bBN5IAM,0058d0000020feeAAA,AST,,2025-02-13,,,,,,,,
