"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","id-2","primary_offer__r","primary_offer_live_unit__c","stagename","move_in_date__c","tenancy_type__c","agreement_type__c-2","createddate","pms_reference__c-2","primary_offer_unit__c","id-3","PMS_Reference__c","stagename-2","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"800Nz000000rWBRIA2","800Pv00000FzrvoIAB","0068d00000Ct4e8AAB",,"0014J00000VvUuHQAV","012Pv0000021hzSIAQ","a1G4J0000025vHAUAY","Activated","Activated","2023-08-01","2025-07-31","0058d000006d5m0AAA","Live Work","Live Work Agreement;Simple Declaration",,,"6.00","1620.00","Live Work",,,,,,"0068d00000Ct4e8AAB","[Quote]","a1G4J0000025vHAUAY","Closed Won","2023-08-01","Renewal","Live Work","2023-03-30 13:52:55",,"a1G4J0000025vHAUAY","0068d00000Ct4e8AAB","418579022001","Closed Won","418579022001","0014J00000VvTnrQAF","Live Work","012Pv0000027hGnIAI","a1G4J0000025vHAUAY","2023-08-01","2025-07-31","Draft","Live Work","Live Work","1","0058d000006d5m0AAA","Live Work Agreement;Simple Declaration",,,"6.00","1620.00",,"Change Of Sharer Clause


1. Steven Braiden shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.

2. Steven Braiden shall reimburse Mary Parham the proportion of the deposit monies detailed in Clause 2.7 or B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement f the above Tenancy Agreement to the commencement of this Assignment. 

3. Steven Braiden shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy.",,,
"800Nz000000rYhuIAE","800Pv00000GF3cMIAT","006Nz000000kTGjIAM",,"0014J00000Wflt0QAB","012Pv0000021hzSIAQ","a1G8d0000005r9mEAA","Draft","Draft","2023-06-19","2024-04-18","0054J000004vXOqQAM","Licence","Parking Licence",,,"8.00","0.00","No Break",,,,,,"006Nz000000kTGjIAM","[Quote]","a1G8d0000005r9mEAA","Closed Won","2023-06-19","New","Parking Licence","2023-06-13 09:14:46",,"a1G8d0000005r9mEAA","006Nz000000kTGjIAM","222710139001","Closed Won","222710139001","001Nz000000oOTnIAM","No Break","012Pv0000027hGnIAI","a1G8d0000005r9mEAA","2024-04-19","2025-04-18","Draft","Licence","Licence","1","0058d0000034SvqAAE","Parking Licence",,,"6.00","0.00",,,,,
"800Nz000000sjBWIAY","800Pv00000FztaKIAR","0068d00000Ct3KZAAZ",,"0018d000002qyoqAAA","012Pv0000021hzSIAQ","a1G4J0000025yOJUAY","Activated","Activated","2023-08-23","2024-08-22","0058d000006d5m0AAA","AST","AST",,,"6.00","940.00","Renewal 2 month",,,,,,"0068d00000Ct3KZAAZ","[Quote]","a1G4J0000025yOJUAY","Closed Won","2023-08-23","Renewal","AST","2023-03-30 11:02:32",,"a1G4J0000025yOJUAY","0068d00000Ct3KZAAZ","222579139003","Closed Won","222579139003","0018d000002r25LAAQ","Renewal 2 month","012Pv0000027hGnIAI","a1G4J0000025yOJUAY","2023-08-23","2024-08-22","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","940.00",,"The Landlord agrees the tenant shall receive a rent reduction of 1 months to be taken off the ISM.",,,
"800Nz000000x0gpIAA","800Pv00000G4tpOIAR","006Nz000000doL8IAI",,"0018d00000Q2ok7AAB","012Pv0000021hzSIAQ","a1G4J0000025zA7UAI","Activated","Activated","2023-06-30","2024-06-29","0054J000004vXOaQAM","AST","AST",,,"8.00","950.00","No Break",,,,,,"006Nz000000doL8IAI","[Quote]","a1G4J0000025zA7UAI","Closed Won","2023-06-30","New","AST","2023-06-05 14:52:02",,"a1G4J0000025zA7UAI","006Nz000000doL8IAI","222639045003","Closed Won","222639045003","001Nz000000nXSfIAM","No Break","012Pv0000027hGnIAI","a1G4J0000025zA7UAI","2023-06-30","2024-06-29","Draft","AST","DMR-AST","1","0054J000004vXOaQAM","AST",,,"8.00","950.00",,,,,
"800Nz000000yyOBIAY","800Pv00000GErRrIAL","006Nz000000ruFPIAY",,"001Nz000000baXaIAI","012Pv0000021hzSIAQ","a1G4J000004jyheUAA","Draft","Draft","2023-06-30","2024-06-29","0054J000004vXOaQAM","Licence","Parking Licence",,,"6.00","0.00","No Break",,,,,,"006Nz000000ruFPIAY","[Quote]","a1G4J000004jyheUAA","Closed Won","2023-06-30","New","Parking Licence","2023-06-21 19:35:59",,"a1G4J000004jyheUAA","006Nz000000ruFPIAY","222668014002","Closed Won","222668014002","001Nz000000r12pIAA","No Break","012Pv0000027hGnIAI","a1G4J000004jyheUAA","2023-06-30","2024-06-29","Draft","Licence","Licence","1","0054J000004vXOaQAM","Parking Licence",,,"6.00","0.00",,,,,
"800Nz0000014OT2IAM","800Pv00000G4raNIAR","0068d00000CtN9vAAF",,"0014J00000Zuj4kQAB","012Pv0000021hzSIAQ","a1G4J0000025yM2UAI","Activated","Activated","2023-08-02","2024-08-01","0058d000006d5m0AAA","AST","AST",,,"6.00","1240.00","2 at 10 to expire at 12",,,,,,"0068d00000CtN9vAAF","[Quote]","a1G4J0000025yM2UAI","Closed Won","2023-08-02","Renewal","AST","2023-04-04 10:44:42",,"a1G4J0000025yM2UAI","0068d00000CtN9vAAF","222623034003","Closed Won","222623034003","0014J00000auH5IQAU","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yM2UAI","2023-08-02","2024-08-01","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","1240.00",,,,,
"800Nz0000016VRyIAM","800Pv00000G582CIAR","0068d00000CsBozAAF",,"0014J00000Zvi0HQAR","012Pv0000021hzSIAQ","a1G4J0000025zS5UAI","Activated","Activated","2023-08-25","2024-08-24","0058d000006d5m0AAA","AST","AST",,,"6.00","835.00","No Break",,,,,,"0068d00000CsBozAAF","[Quote]","a1G4J0000025zS5UAI","Closed Won","2023-08-25","Renewal","AST","2023-03-15 15:21:05",,"a1G4J0000025zS5UAI","0068d00000CsBozAAF","222630127003","Closed Won","222630127003","0014J00000ZvlaiQAB","No Break","012Pv0000027hGnIAI","a1G4J0000025zS5UAI","2023-08-25","2024-08-24","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","835.00",,,,,
"800Nz0000019oTKIAY","800Pv00000G3rTcIAJ","006Nz000000zMV7IAM",,"001Nz0000012NG7IAM","012Pv0000021hzSIAQ","a1G4J0000025xU7UAI","Draft","Ended","2023-08-18","2024-08-17","0058d000004DOMXAA4","AST","AST",,,"6.00","1260.00","No Break",,,,,,"006Nz000000zMV7IAM","[Quote]","a1G4J0000025xU7UAI","Closed Won","2023-08-18","New","AST","2023-06-30 11:36:55",,"a1G4J0000025xU7UAI","006Nz000000zMV7IAM","222518001006","Closed Won","222518001006","001Nz0000012SCaIAM","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025xU7UAI","2023-08-18","2024-08-17","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1260.00",,,,,
"800Nz000001BioYIAS","800Pv00000G4voRIAR","006Nz000000lK07IAE",,"001Nz000000oFFDIA2","012Pv0000021hzSIAQ","a1G4J0000025yyDUAQ","Activated","Activated","2023-07-12","2024-07-11","0054J000004vXPBQA2","AST","AST",,,"6.00","1285.00","No Break",,,,,,"006Nz000000lK07IAE","[Quote]","a1G4J0000025yyDUAQ","Closed Won","2023-07-12","New","AST","2023-06-14 08:42:55",,"a1G4J0000025yyDUAQ","006Nz000000lK07IAE","222579040005","Closed Won","222579040005","001Nz000000oJsHIAU","No Break","012Pv0000027hGnIAI","a1G4J0000025yyDUAQ","2023-07-12","2024-07-11","Draft","AST","AST","1","0054J000004vXPBQA2","AST",,,"6.00","1285.00",,,,,
"800Nz000001BlxhIAC","800Pv00000G53DOIAZ","006Nz000000ga2HIAQ",,"0018d000002v1T6AAI","012Pv0000021hzSIAQ","a1G4J00000260PCUAY","Draft","Draft","2023-09-28","2024-09-27","0058d000006d5m0AAA","AST","AST",,,"6.00","1740.00","No Break",,,,,,"006Nz000000ga2HIAQ","[Quote]","a1G4J00000260PCUAY","Closed Won","2023-09-28","Renewal","AST","2023-06-08 14:34:32",,"a1G4J00000260PCUAY","006Nz000000ga2HIAQ","900002081001","Closed Won","900002081001","0018d000002v1dQAAQ","No Break","012Pv0000027hGnIAI","a1G4J00000260PCUAY","2023-09-28","2024-09-27","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","1740.00",,"The landlord agrees the tenant shall receive a rent reduction totalling 1 month spread over the 2 instalments of 6 months rent.",,,
"800Nz000001Cgz4IAC","800Pv00000G55eaIAB","0068d00000CtNdRAAV",,"0014J00000YeBDxQAN","012Pv0000021hzSIAQ","a1G4J0000025y9XUAQ","Draft","Draft","2023-08-08",,"0054J000004vXOiQAM","AST",,,,"6.00","1185.00","2 at 10 to expire at 12",,"Change Of Sharer Clause 

1.Forrest McDonald shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Gregory Hughes shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Gregory Hughes shall reimburse Forrest McDonald the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Gregory Hughes shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,,"0068d00000CtNdRAAV","[Quote]","a1G4J0000025y9XUAQ","Closed Won","2023-08-08","Renewal","AST","2023-04-04 12:32:45",,"a1G4J0000025y9XUAQ","0068d00000CtNdRAAV","222578052003","Closed Won","222578052003","0018d000004UBHKAA4","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025y9XUAQ","2023-08-08","2024-08-07","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1100.00",,"Change of sharer
a. Daniel Girling-Jones shall cease to be a Tenants of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
b. Reece Gannon shall become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Reece Gannon shall reimburse Daniel Girling-Jones a proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Reece Gannon shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,
"800Nz000001CliYIAS","800Pv00000G55eaIAB","0068d00000CtNdRAAV",,"0014J00000YeBDxQAN","012Pv0000021hzSIAQ","a1G4J0000025y9XUAQ","Draft","Draft","2023-08-08","2024-08-07","0054J000004vXOiQAM","AST","AST",,,"6.00","1185.00","2 at 10 to expire at 12",,"Change Of Sharer Clause 

1.Forrest McDonald shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Gregory Hughes shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Gregory Hughes shall reimburse Forrest McDonald the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Gregory Hughes shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,,"0068d00000CtNdRAAV","[Quote]","a1G4J0000025y9XUAQ","Closed Won","2023-08-08","Renewal","AST","2023-04-04 12:32:45",,"a1G4J0000025y9XUAQ","0068d00000CtNdRAAV","222578052003","Closed Won","222578052003","0018d000004UBHKAA4","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025y9XUAQ","2023-08-08","2024-08-07","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1100.00",,"Change of sharer
a. Daniel Girling-Jones shall cease to be a Tenants of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
b. Reece Gannon shall become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Reece Gannon shall reimburse Daniel Girling-Jones a proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Reece Gannon shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,
"800Nz0000091AZhIAM","800Pv00000G4x0UIAR","006Nz0000077prZIAQ",,"0014J00000XKl5iQAD","012Pv0000021hzSIAQ","a1G4J0000025wquUAA","Activated","Activated","2024-04-23","2025-04-22","0054J000004vXOqQAM","AST","AST",,,"6.00","650.00","Renewal 2 month",,,,,,"006Nz0000077prZIAQ","[Quote]","a1G4J0000025wquUAA","Closed Won","2024-04-23","Renewal","AST","2024-01-24 07:00:31",,"a1G4J0000025wquUAA","006Nz0000077prZIAQ","122528043006","Closed Won","122528043006","0014J00000XKl5YQAT","Renewal 2 month","012Pv0000027hGnIAI","a1G4J0000025wquUAA","2024-04-23","2025-04-22","Draft","AST","AST","1","0054J000004vXOqQAM","AST",,,"6.00","650.00",,,,,
"8008d000000YMTlAAO","800Pv00000G4zX3IAJ","0068d000009g07tAAA",,"0014J00000bHrtiQAC","012Pv0000021hzSIAQ","a1G4J0000025y0GUAQ","Draft","Draft","2022-07-22","2023-07-21","0054J000004vXOiQAM","AST","AST",,,"4.50","1250.00","2 at 4 to expire at 6",,"Change of sharer
a. Zoe Green shall cease to be Tenants of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
B Betty Cresswell-Cox will become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Betty Cresswell-Cox shall reimburse Zoe Green a proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Betty Cresswell-Cox shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,,"0068d000009g07tAAA","[Quote]","a1G4J0000025y0GUAQ","Closed Won","2022-08-23","Renewal","AST","2022-09-28 08:43:07",,"a1G4J0000025y0GUAQ","0068d000009g07tAAA","217371092005","Closed Won","217371092005","0018d00000G32sBAAR","No Break","012Pv0000027hGnIAI","a1G4J0000025y0GUAQ","2023-08-23","2024-08-22","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1250.00",,"Change Of Sharer Clause 

1.Janseri Boran-Bailey shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Mia Carnie will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Mia Carnie shall reimburse Janseri Boran-Bailey the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Mia Carnie shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
"8008d000000YMjKAAW","800Pv00000FzquKIAR","0068d000008e3cbAAA",,"0018d00000DzOHAAA3","012Pv0000021hzSIAQ","a1G4J0000025zEBUAY","Draft","Ended","2022-09-30","2023-09-29","0058d0000034SvqAAE","AST","AST",,,"4.50","1480.00","2 at 10 to expire at 12",,,,,,"0068d000008e3cbAAA","[Quote]","a1G4J0000025zEBUAY","Closed Won","2022-09-30","New","AST","2022-07-21 15:03:32",,"a1G4J0000025zEBUAY","0068d000008e3cbAAA","222639136004","Closed Won","222639136004","001Nz000000bLlRIAU","No Break","012Pv0000027hGnIAI","a1G4J0000025zEBUAY","2023-09-30","2024-09-29","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","1480.00",,"Change Of Sharer Clause 

1. Vishwen Deolaikar cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Sagar Suryakant Chavan and Kajol Gangar shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Sagar Suryakant Chavan and Kajol Gangar shall reimburse Vishwen Deolaikar the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Sagar Suryakant Chavan and Kajol Gangar shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 30th September 2022.",,,
"8008d000000YN3yAAG","800Pv00000FzkTYIAZ","0068d000009gFL9AAM",,"0014J00000VvVFeQAN","012Pv0000021hzSIAQ","a1G4J0000025zpfUAA","Draft","Ended","2022-10-01","2022-12-31","0054J000004vXOnQAM","AST","AST",,,"4.50","1961.50","Check Contract",,"Change Of Sharer Clause 

1. Molly Longworth and Laura Green shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Anna Bradley and Daniela Da Silva shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Anna Bradley and Daniela Da Silva shall reimburse Molly Longworth and Laura Green the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Anna Bradley and Daniela Da Silva shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 20th January 2020.",,,,"0068d000009gFL9AAM","[Quote]","a1G4J0000025zpfUAA","Closed Won","2022-10-01","Renewal","AST","2022-10-03 08:47:41",,"a1G4J0000025zpfUAA","0068d000009gFL9AAM","418565056003","Closed Won","418565056003","0018d00000OXuz4AAD","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025zpfUAA","2024-01-20","2025-01-19","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","1961.50",,,,,
"8008d000000YN4DAAW","800Pv00000G4znzIAB","0068d000009f9xMAAQ",,"0018d00000G0y7sAAB","012Pv0000021hzSIAQ","a1G4J000004jur7UAA","Activated","Activated","2022-10-10","2023-10-09","0058d0000034SvqAAE","AST","AST",,,"3.50","2230.00","No Break",,,,,,"0068d000009f9xMAAQ","[Quote]","a1G4J000004jur7UAA","Closed Won","2022-10-10","New","AST","2022-09-09 11:20:43",,"a1G4J000004jur7UAA","0068d000009f9xMAAQ","222664001003","Closed Won","222664001003","0018d000003SisYAAS","No Break","012Pv0000027hGnIAI","a1G4J000004jur7UAA","2023-10-12","2024-10-11","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"3.50","2230.00",,,,,
"800Nz000001HFoeIAG","800Pv00000G4voVIAR","0068d00000CsiPlAAJ",,"0018d00000C6uJGAAZ","012Pv0000021hzSIAQ","a1G4J0000025yzSUAQ","Draft","Draft","2023-08-15","2024-08-14","0054J000004vXOiQAM","AST","AST",,,"6.00","1640.00","2 at 10 to expire at 12",,"Change Of Sharer Clause 

1. Eric Green shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2.  Luke Ashton shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Luke Ashton shall reimburse Eric Green the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Luke Ashton shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,,"0068d00000CsiPlAAJ","[Quote]","a1G4J0000025yzSUAQ","Closed Won","2023-08-15","Renewal","AST","2023-03-24 14:24:08",,"a1G4J0000025yzSUAQ","0068d00000CsiPlAAJ","222579020003","Closed Won","222579020003","0018d00000C6wT9AAJ","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yzSUAQ","2023-08-15","2024-08-14","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1640.00",,"Change Of Sharer Clause 

1. Eric Green shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2.  Luke Ashton shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Luke Ashton shall reimburse Eric Green the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Luke Ashton shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
"800Nz000001HG7uIAG","800Pv00000G4voVIAR","0068d00000CsiPlAAJ",,"0018d00000C6uJGAAZ","012Pv0000021hzSIAQ","a1G4J0000025yzSUAQ","Activated","Activated","2023-08-15","2024-08-14","0054J000004vXOiQAM","AST","AST",,,"6.00","1640.00","2 at 10 to expire at 12",,"Change Of Sharer Clause 

1. Eric Green shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2.  Luke Ashton shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Luke Ashton shall reimburse Eric Green the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Luke Ashton shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,,"0068d00000CsiPlAAJ","[Quote]","a1G4J0000025yzSUAQ","Closed Won","2023-08-15","Renewal","AST","2023-03-24 14:24:08",,"a1G4J0000025yzSUAQ","0068d00000CsiPlAAJ","222579020003","Closed Won","222579020003","0018d00000C6wT9AAJ","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yzSUAQ","2023-08-15","2024-08-14","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1640.00",,"Change Of Sharer Clause 

1. Eric Green shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2.  Luke Ashton shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Luke Ashton shall reimburse Eric Green the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Luke Ashton shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
