contact__c,Tenancy__r:Contract:PMS_Reference__c,role__c,start_date__c,end_date__c,external_id__c
003Nz0000032oNCIAY,222747003001,1 Lead Tenant,2024-06-12,,222747003001_003Nz0000032oNCIAY
003Nz00000967srIAA,222747006001,1 Lead Tenant,2024-04-24,,222747006001_003Nz00000967srIAA
003Nz0000032oNCIAY,222747007001,1 Lead Tenant,2024-11-29,,222747007001_003Nz0000032oNCIAY
003Nz0000032oNCIAY,222747008001,1 Lead Tenant,2024-12-06,,222747008001_003Nz0000032oNCIAY
003Nz0000032oNCIAY,222747009001,1 Lead Tenant,2024-10-10,,222747009001_003Nz0000032oNCIAY
003Nz00000EoSh1IAF,222747010001,1 Lead Tenant,2024-08-01,,222747010001_003Nz00000EoSh1IAF
003Nz0000032oNCIAY,222747011001,1 Lead Tenant,2024-06-12,,222747011001_003Nz0000032oNCIAY
003Nz0000032oNCIAY,222747012001,1 Lead Tenant,2024-11-28,,222747012001_003Nz0000032oNCIAY
003Nz0000032oNCIAY,222747013001,1 Lead Tenant,2024-12-20,,222747013001_003Nz0000032oNCIAY
003Nz0000032oNCIAY,222747014002,1 Lead Tenant,2025-01-14,,222747014002_003Nz0000032oNCIAY
003Nz00000MZAPdIAP,222747015001,1 Lead Tenant,2024-10-09,,222747015001_003Nz00000MZAPdIAP
003Nz0000089uXpIAI,222748001001,1 Lead Tenant,2024-06-28,,222748001001_003Nz0000089uXpIAI
003Nz000008sjoQIAQ,222748001001,5 Relevant Person,2024-06-28,,222748001001_003Nz000008sjoQIAQ
003Nz0000093hb7IAA,222748002001,1 Lead Tenant,2024-06-28,,222748002001_003Nz0000093hb7IAA
003Nz00000QnF3nIAF,222748003003,1 Lead Tenant,2025-03-18,,222748003003_003Nz00000QnF3nIAF
003Nz00000YAIOMIA5,222748004002,5 Relevant Person,2025-04-26,,222748004002_003Nz00000YAIOMIA5
003Nz00000Yg8vGIAR,222748004002,1 Lead Tenant,2025-04-26,,222748004002_003Nz00000Yg8vGIAR
003Nz00000F5xJlIAJ,222748005002,1 Lead Tenant,2024-07-12,,222748005002_003Nz00000F5xJlIAJ
003Nz00000EQyi3IAD,222748006002,1 Lead Tenant,2024-08-01,,222748006002_003Nz00000EQyi3IAD
003Nz00000EymjHIAR,222748006002,5 Relevant Person,2024-08-01,,222748006002_003Nz00000EymjHIAR
003Nz000008e10qIAA,222748007001,1 Lead Tenant,2024-03-29,,222748007001_003Nz000008e10qIAA
003Nz000008gnn5IAA,222748008001,1 Lead Tenant,2024-03-04,,222748008001_003Nz000008gnn5IAA
003Nz000008opXNIAY,222748009001,1 Lead Tenant,2024-05-30,,222748009001_003Nz000008opXNIAY
003Nz00000GxhSmIAJ,222748010002,1 Lead Tenant,2025-03-12,,222748010002_003Nz00000GxhSmIAJ
003Nz000009seHrIAI,222748011001,1 Lead Tenant,2024-04-08,,222748011001_003Nz000009seHrIAI
003Nz00000DP7ekIAD,222748012002,1 Lead Tenant,2024-10-01,,222748012002_003Nz00000DP7ekIAD
003Nz000009IZ8eIAG,222748013001,1 Lead Tenant,2024-04-01,,222748013001_003Nz000009IZ8eIAG
003Nz00000AM4X3IAL,222748013001,1 Lead Tenant,2024-04-01,,222748013001_003Nz00000AM4X3IAL
003Nz00000ARfpKIAT,222748014001,1 Lead Tenant,2024-04-30,,222748014001_003Nz00000ARfpKIAT
003Nz00000AesOxIAJ,222748014001,1 Lead Tenant,2024-04-30,,222748014001_003Nz00000AesOxIAJ
003Nz000009QimeIAC,222748015001,1 Lead Tenant,2024-06-03,,222748015001_003Nz000009QimeIAC
003Nz00000AJBTRIA5,222748017001,1 Lead Tenant,2024-03-14,,222748017001_003Nz00000AJBTRIA5
003Nz00000Dw28RIAR,222748018001,1 Lead Tenant,2024-07-03,,222748018001_003Nz00000Dw28RIAR
003Nz00000EAWJWIA5,222748018001,5 Relevant Person,2024-07-03,,222748018001_003Nz00000EAWJWIA5
003Nz00000JgH4jIAF,222748019002,1 Lead Tenant,2024-09-30,,222748019002_003Nz00000JgH4jIAF
003Nz00000XveqZIAR,222748020002,1 Lead Tenant,2025-04-14,,222748020002_003Nz00000XveqZIAR
003Nz00000W6NKTIA3,222748021002,1 Lead Tenant,2025-03-29,,222748021002_003Nz00000W6NKTIA3
003Nz00000WLSwbIAH,222748021002,1 Lead Tenant,2025-03-29,,222748021002_003Nz00000WLSwbIAH
003Nz00000AiBrdIAF,222748022001,1 Lead Tenant,2024-06-10,,222748022001_003Nz00000AiBrdIAF
003Nz00000ETB88IAH,222748023001,1 Lead Tenant,2024-06-01,,222748023001_003Nz00000ETB88IAH
003Nz00000DcanlIAB,222748024002,1 Lead Tenant,2024-07-01,,222748024002_003Nz00000DcanlIAB
003Nz0000097d13IAA,222748025001,1 Lead Tenant,2024-04-05,,222748025001_003Nz0000097d13IAA
003Nz00000LxlwTIAR,222748026002,1 Lead Tenant,2025-05-01,,222748026002_003Nz00000LxlwTIAR
003Nz00000A3PTyIAN,222748027001,1 Lead Tenant,2024-06-21,,222748027001_003Nz00000A3PTyIAN
003Nz00000AM8u3IAD,222748027001,5 Relevant Person,2024-06-21,,222748027001_003Nz00000AM8u3IAD
003Nz00000DEsaXIAT,222748028001,1 Lead Tenant,2024-06-13,,222748028001_003Nz00000DEsaXIAT
003Nz00000BwnjZIAR,222748029001,1 Lead Tenant,2024-05-13,,222748029001_003Nz00000BwnjZIAR
003Nz00000XveqZIAR,222748030002,1 Lead Tenant,2025-05-01,,222748030002_003Nz00000XveqZIAR
003Nz00000XveqZIAR,222748032003,1 Lead Tenant,2025-05-01,,222748032003_003Nz00000XveqZIAR
003Nz00000AlLmQIAV,222748033001,1 Lead Tenant,2024-05-31,,222748033001_003Nz00000AlLmQIAV
003Nz00000DjglBIAR,222748034001,1 Lead Tenant,2024-08-02,,222748034001_003Nz00000DjglBIAR
003Nz00000ENkuwIAD,222748034001,1 Lead Tenant,2024-08-02,,222748034001_003Nz00000ENkuwIAD
003Nz00000DBk1dIAD,222748035001,1 Lead Tenant,2024-07-05,,222748035001_003Nz00000DBk1dIAD
003Nz0000080amuIAA,222748036001,1 Lead Tenant,2024-07-13,,222748036001_003Nz0000080amuIAA
003Nz00000FukVnIAJ,222748037001,1 Lead Tenant,2024-08-01,,222748037001_003Nz00000FukVnIAJ
003Nz00000B7naLIAR,222748038001,1 Lead Tenant,2024-06-03,,222748038001_003Nz00000B7naLIAR
003Nz00000Cc98DIAR,222748039001,1 Lead Tenant,2024-10-01,,222748039001_003Nz00000Cc98DIAR
003Nz00000Cno81IAB,222748039001,5 Relevant Person,2024-10-01,,222748039001_003Nz00000Cno81IAB
003Nz00000EMg0ZIAT,222748040001,1 Lead Tenant,2024-06-24,,222748040001_003Nz00000EMg0ZIAT
003Nz00000K4N5oIAF,222748041002,1 Lead Tenant,2024-09-02,,222748041002_003Nz00000K4N5oIAF
003Nz000009jDDfIAM,222748043002,1 Lead Tenant,2025-05-01,,222748043002_003Nz000009jDDfIAM
0038d000004X192AAC,222748044001,1 Lead Tenant,2024-06-20,,222748044001_0038d000004X192AAC
003Nz00000C42E3IAJ,222748045001,1 Lead Tenant,2024-08-01,,222748045001_003Nz00000C42E3IAJ
003Nz00000CSTJWIA5,222748045001,5 Relevant Person,2024-08-01,,222748045001_003Nz00000CSTJWIA5
003Nz00000E3vxlIAB,222748046001,1 Lead Tenant,2024-08-24,,222748046001_003Nz00000E3vxlIAB
003Nz00000BlTwQIAV,222748047001,1 Lead Tenant,2024-07-05,,222748047001_003Nz00000BlTwQIAV
003Nz00000JgDVpIAN,222748048002,1 Lead Tenant,2024-10-15,,222748048002_003Nz00000JgDVpIAN
003Nz00000Bp8d7IAB,222748049001,1 Lead Tenant,2024-08-20,,222748049001_003Nz00000Bp8d7IAB
003Nz00000GQlbZIAT,222748050001,1 Lead Tenant,2024-08-01,,222748050001_003Nz00000GQlbZIAT
003Nz00000CYKv7IAH,222748051001,1 Lead Tenant,2024-07-12,,222748051001_003Nz00000CYKv7IAH
003Nz00000FjVBuIAN,222748052001,1 Lead Tenant,2024-07-18,,222748052001_003Nz00000FjVBuIAN
003Nz00000ExyRVIAZ,222748053001,1 Lead Tenant,2024-08-23,,222748053001_003Nz00000ExyRVIAZ
003Nz00000Ey7kwIAB,222748053001,1 Lead Tenant,2024-08-23,,222748053001_003Nz00000Ey7kwIAB
003Nz00000Tf8NXIAZ,222748054002,1 Lead Tenant,2025-05-12,,222748054002_003Nz00000Tf8NXIAZ
003Nz00000bA9O6IAK,222748055004,1 Lead Tenant,2025-05-27,,222748055004_003Nz00000bA9O6IAK
003Nz00000bC3BJIA0,222748055004,2 Tenant,2025-05-27,,222748055004_003Nz00000bC3BJIA0
003Nz00000FnxJIIAZ,222748056003,1 Lead Tenant,2024-10-02,,222748056003_003Nz00000FnxJIIAZ
003Nz00000FjEkYIAV,222748058001,1 Lead Tenant,2024-06-29,,222748058001_003Nz00000FjEkYIAV
003Nz00000FxOorIAF,222748058001,1 Lead Tenant,2024-06-29,,222748058001_003Nz00000FxOorIAF
003Nz00000F5qRyIAJ,222748059001,1 Lead Tenant,2024-06-17,,222748059001_003Nz00000F5qRyIAJ
003Nz00000Am5MDIAZ,222748060001,1 Lead Tenant,2024-06-03,,222748060001_003Nz00000Am5MDIAZ
003Nz00000E7IhnIAF,222748060001,5 Relevant Person,2024-06-03,,222748060001_003Nz00000E7IhnIAF
003Nz000009otFRIAY,222748061002,1 Lead Tenant,2025-05-01,,222748061002_003Nz000009otFRIAY
003Nz00000FmOtqIAF,222748062001,1 Lead Tenant,2024-07-22,,222748062001_003Nz00000FmOtqIAF
003Nz00000G4p5xIAB,222748062001,5 Relevant Person,2024-07-22,,222748062001_003Nz00000G4p5xIAB
003Nz00000YAIOMIA5,222748064003,5 Relevant Person,2025-04-29,,222748064003_003Nz00000YAIOMIA5
003Nz00000Yg8vGIAR,222748064003,1 Lead Tenant,2025-04-29,,222748064003_003Nz00000Yg8vGIAR
003Nz00000EYBKLIA5,222748065001,1 Lead Tenant,2024-06-12,,222748065001_003Nz00000EYBKLIA5
003Nz00000EYWANIA5,222748065001,5 Relevant Person,2024-06-12,,222748065001_003Nz00000EYWANIA5
003Nz000008FohUIAS,222748067001,5 Relevant Person,2024-02-26,,222748067001_003Nz000008FohUIAS
003Nz000008dv1sIAA,222748067001,1 Lead Tenant,2024-02-26,,222748067001_003Nz000008dv1sIAA
003Nz000008stEEIAY,222748068001,1 Lead Tenant,2024-06-18,,222748068001_003Nz000008stEEIAY
003Nz00000I07juIAB,222748069003,1 Lead Tenant,2025-02-24,,222748069003_003Nz00000I07juIAB
003Nz00000ZTMp3IAH,222748070002,1 Lead Tenant,2025-05-09,,222748070002_003Nz00000ZTMp3IAH
003Nz00000EUdLgIAL,222748071001,1 Lead Tenant,2024-08-31,,222748071001_003Nz00000EUdLgIAL
003Nz00000GQlbZIAT,222748072001,1 Lead Tenant,2025-03-26,,222748072001_003Nz00000GQlbZIAT
003Nz00000BogNYIAZ,222749001002,1 Lead Tenant,2024-05-31,,222749001002_003Nz00000BogNYIAZ
003Nz00000C7dwzIAB,222749001002,1 Lead Tenant,2024-05-31,,222749001002_003Nz00000C7dwzIAB
003Nz00000EMUCMIA5,222749004001,1 Lead Tenant,2024-07-13,,222749004001_003Nz00000EMUCMIA5
003Nz00000FmMs1IAF,222749004001,1 Lead Tenant,2024-07-13,,222749004001_003Nz00000FmMs1IAF
003Nz000009F1rUIAS,222749005003,1 Lead Tenant,2024-10-14,,222749005003_003Nz000009F1rUIAS
003Nz000009geDaIAI,222749005003,1 Lead Tenant,2024-10-14,,222749005003_003Nz000009geDaIAI
003Nz00000Sg71mIAB,222749006002,1 Lead Tenant,2025-03-01,,222749006002_003Nz00000Sg71mIAB
003Nz00000Ap1cEIAR,222749007002,1 Lead Tenant,2024-04-13,,222749007002_003Nz00000Ap1cEIAR
003Nz00000Asq2KIAR,222749007002,1 Lead Tenant,2024-04-13,,222749007002_003Nz00000Asq2KIAR
003Nz00000EQKKpIAP,222749009002,1 Lead Tenant,2024-06-06,,222749009002_003Nz00000EQKKpIAP
003Nz00000GQlbZIAT,222749010001,1 Lead Tenant,2024-08-01,,222749010001_003Nz00000GQlbZIAT
003Nz00000JL8cMIAT,222749010001,1 Lead Tenant,2024-08-01,,222749010001_003Nz00000JL8cMIAT
003Nz00000F5qRyIAJ,222749011001,1 Lead Tenant,2024-06-17,,222749011001_003Nz00000F5qRyIAJ
003Nz00000EIaD7IAL,222749012001,1 Lead Tenant,2024-08-09,,222749012001_003Nz00000EIaD7IAL
003Nz00000FYYeXIAX,222749012001,1 Lead Tenant,2024-08-09,,222749012001_003Nz00000FYYeXIAX
003Nz0000080amuIAA,222749013002,1 Lead Tenant,2024-07-13,,222749013002_003Nz0000080amuIAA
003Nz00000E74DKIAZ,222749013002,3 Guarantor,2024-07-13,,222749013002_003Nz00000E74DKIAZ
003Nz00000CERB8IAP,222749014001,1 Lead Tenant,2024-07-31,,222749014001_003Nz00000CERB8IAP
003Nz00000CI858IAD,222749014001,1 Lead Tenant,2024-07-31,,222749014001_003Nz00000CI858IAD
003Nz00000V22gbIAB,222749015002,1 Lead Tenant,2025-03-13,,222749015002_003Nz00000V22gbIAB
003Nz00000B868LIAR,222749016001,1 Lead Tenant,2024-06-29,,222749016001_003Nz00000B868LIAR
003Nz00000BWKLUIA5,222749016001,1 Lead Tenant,2024-06-29,,222749016001_003Nz00000BWKLUIA5
003Nz00000BWSPRIA5,222749016001,3 Guarantor,2024-06-29,,222749016001_003Nz00000BWSPRIA5
003Nz00000C3wN9IAJ,222749016001,3 Guarantor,2024-06-29,,222749016001_003Nz00000C3wN9IAJ
003Nz00000DEsaXIAT,222749017001,1 Lead Tenant,2024-06-13,,222749017001_003Nz00000DEsaXIAT
003Nz00000EWocjIAD,222749018001,1 Lead Tenant,2024-07-15,,222749018001_003Nz00000EWocjIAD
003Nz00000EYDMEIA5,222749018001,1 Lead Tenant,2024-07-15,,222749018001_003Nz00000EYDMEIA5
003Nz00000NY06nIAD,222749019003,1 Lead Tenant,2024-11-09,,222749019003_003Nz00000NY06nIAD
003Nz00000DFD7AIAX,222749020001,1 Lead Tenant,2024-08-31,,222749020001_003Nz00000DFD7AIAX
003Nz00000DFEXpIAP,222749020001,1 Lead Tenant,2024-08-31,,222749020001_003Nz00000DFEXpIAP
003Nz00000EkuK6IAJ,222749021001,1 Lead Tenant,2024-07-27,,222749021001_003Nz00000EkuK6IAJ
003Nz00000F4Q6XIAV,222749021001,1 Lead Tenant,2024-07-27,,222749021001_003Nz00000F4Q6XIAV
003Nz00000AS8MfIAL,222749022001,1 Lead Tenant,2024-04-26,,222749022001_003Nz00000AS8MfIAL
003Nz00000BIaedIAD,222749022001,1 Lead Tenant,2024-04-26,,222749022001_003Nz00000BIaedIAD
003Nz00000Ai0UpIAJ,222749023001,1 Lead Tenant,2024-04-15,,222749023001_003Nz00000Ai0UpIAJ
003Nz000009p61NIAQ,222749024001,1 Lead Tenant,2024-04-27,,222749024001_003Nz000009p61NIAQ
003Nz00000JPDFKIA5,222749027002,1 Lead Tenant,2024-08-28,,222749027002_003Nz00000JPDFKIA5
003Nz00000Jrsh0IAB,222749027002,1 Lead Tenant,2024-08-28,,222749027002_003Nz00000Jrsh0IAB
003Nz000009j8HFIAY,222749028001,1 Lead Tenant,2024-03-22,,222749028001_003Nz000009j8HFIAY
003Nz00000DPJw5IAH,222749030001,1 Lead Tenant,2024-05-18,,222749030001_003Nz00000DPJw5IAH
003Nz00000DcIURIA3,222749030001,1 Lead Tenant,2024-05-18,,222749030001_003Nz00000DcIURIA3
003Nz00000B0jN2IAJ,222749031001,1 Lead Tenant,2024-04-30,,222749031001_003Nz00000B0jN2IAJ
003Nz00000BIqwHIAT,222749031001,1 Lead Tenant,2024-04-30,,222749031001_003Nz00000BIqwHIAT
003Nz00000Yc4OoIAJ,222749032002,3 Guarantor,2025-04-30,,222749032002_003Nz00000Yc4OoIAJ
003Nz00000ZTsFOIA1,222749032002,1 Lead Tenant,2025-04-30,,222749032002_003Nz00000ZTsFOIA1
003Nz00000Cc98DIAR,222749034001,1 Lead Tenant,2024-05-31,,222749034001_003Nz00000Cc98DIAR
003Nz00000Cno81IAB,222749034001,1 Lead Tenant,2024-05-31,,222749034001_003Nz00000Cno81IAB
003Nz00000CvHBhIAN,222749035001,1 Lead Tenant,2024-05-24,,222749035001_003Nz00000CvHBhIAN
003Nz00000DCNXdIAP,222749035001,1 Lead Tenant,2024-05-24,,222749035001_003Nz00000DCNXdIAP
003Nz00000DGmqnIAD,222749035001,3 Guarantor,2024-05-24,,222749035001_003Nz00000DGmqnIAD
003Nz00000EostGIAR,222749036001,1 Lead Tenant,2024-06-28,,222749036001_003Nz00000EostGIAR
003Nz00000F8F2rIAF,222749036001,1 Lead Tenant,2024-06-28,,222749036001_003Nz00000F8F2rIAF
003Nz00000F8NjbIAF,222749036001,4 Permitted Occupier,2024-06-28,,222749036001_003Nz00000F8NjbIAF
003Nz00000FwfgTIAR,222749036001,3 Guarantor,2024-06-28,,222749036001_003Nz00000FwfgTIAR
0038d0000075kLMAAY,222749037001,1 Lead Tenant,2024-03-28,,222749037001_0038d0000075kLMAAY
003Nz00000CsDmAIAV,222749038002,1 Lead Tenant,2024-06-01,,222749038002_003Nz00000CsDmAIAV
003Nz00000DFqQFIA1,222749038002,1 Lead Tenant,2024-06-01,,222749038002_003Nz00000DFqQFIA1
003Nz00000JSvmnIAD,222749039003,1 Lead Tenant,2024-10-15,,222749039003_003Nz00000JSvmnIAD
003Nz00000MjJWXIA3,222749039003,3 Guarantor,2024-10-15,,222749039003_003Nz00000MjJWXIA3
003Nz00000HQfXBIA1,222749040001,1 Lead Tenant,2024-08-15,,222749040001_003Nz00000HQfXBIA1
003Nz00000HYq2PIAT,222749040001,1 Lead Tenant,2024-08-15,,222749040001_003Nz00000HYq2PIAT
003Nz00000IgZqEIAV,222749040001,1 Lead Tenant,2024-08-15,,222749040001_003Nz00000IgZqEIAV
003Nz00000NGWd9IAH,222749041003,1 Lead Tenant,2024-11-09,,222749041003_003Nz00000NGWd9IAH
003Nz00000Nc03SIAR,222749041003,1 Lead Tenant,2024-11-09,,222749041003_003Nz00000Nc03SIAR
003Nz00000F5xJlIAJ,222749042001,1 Lead Tenant,2024-07-12,,222749042001_003Nz00000F5xJlIAJ
003Nz000007ypOeIAI,222749043001,3 Guarantor,2024-02-26,,222749043001_003Nz000007ypOeIAI
003Nz000008e1DkIAI,222749043001,3 Guarantor,2024-02-26,,222749043001_003Nz000008e1DkIAI
003Nz000008eLPJIA2,222749043001,1 Lead Tenant,2024-02-26,,222749043001_003Nz000008eLPJIA2
003Nz000008ooRdIAI,222749044001,1 Lead Tenant,2024-05-28,,222749044001_003Nz000008ooRdIAI
003Nz000008sJ4HIAU,222749044001,1 Lead Tenant,2024-05-28,,222749044001_003Nz000008sJ4HIAU
003Nz0000097XerIAE,222749044001,3 Guarantor,2024-05-28,,222749044001_003Nz0000097XerIAE
003Nz0000089roUIAQ,222749045001,1 Lead Tenant,2024-07-01,,222749045001_003Nz0000089roUIAQ
003Nz000009gEiyIAE,222749045001,1 Lead Tenant,2024-07-01,,222749045001_003Nz000009gEiyIAE
003Nz00000ApFIgIAN,222749046002,1 Lead Tenant,2024-04-11,,222749046002_003Nz00000ApFIgIAN
003Nz00000ApYwLIAV,222749046002,1 Lead Tenant,2024-04-11,,222749046002_003Nz00000ApYwLIAV
003Nz000008OzXCIA0,222749047001,1 Lead Tenant,2024-04-08,,222749047001_003Nz000008OzXCIA0
003Nz000008FohUIAS,222749049001,1 Lead Tenant,2024-02-26,,222749049001_003Nz000008FohUIAS
003Nz000008dv1sIAA,222749049001,1 Lead Tenant,2024-02-26,,222749049001_003Nz000008dv1sIAA
003Nz000008utjaIAA,222749049001,3 Guarantor,2024-02-26,,222749049001_003Nz000008utjaIAA
003Nz00000ARfpKIAT,222749050002,1 Lead Tenant,2024-04-30,,222749050002_003Nz00000ARfpKIAT
003Nz00000AesOxIAJ,222749050002,1 Lead Tenant,2024-04-30,,222749050002_003Nz00000AesOxIAJ
003Nz00000QhiJlIAJ,222749051002,1 Lead Tenant,2025-01-15,,222749051002_003Nz00000QhiJlIAJ
003Nz00000R5OqCIAV,222749051002,1 Lead Tenant,2025-01-15,,222749051002_003Nz00000R5OqCIAV
003Nz00000WJtsqIAD,222749052002,1 Lead Tenant,2025-04-10,,222749052002_003Nz00000WJtsqIAD
003Nz00000Wi54tIAB,222749052002,1 Lead Tenant,2025-04-10,,222749052002_003Nz00000Wi54tIAB
003Nz00000AlLmQIAV,222749053001,1 Lead Tenant,2024-05-31,,222749053001_003Nz00000AlLmQIAV
003Nz00000BCZiCIAX,222749053001,1 Lead Tenant,2024-05-31,,222749053001_003Nz00000BCZiCIAX
003Nz00000A0c5xIAB,222749054001,1 Lead Tenant,2024-04-29,,222749054001_003Nz00000A0c5xIAB
003Nz00000E3vxlIAB,222749055001,1 Lead Tenant,2024-08-24,,222749055001_003Nz00000E3vxlIAB
003Nz00000FiudpIAB,222749055001,3 Guarantor,2024-08-24,,222749055001_003Nz00000FiudpIAB
003Nz00000FiwHRIAZ,222749055001,1 Lead Tenant,2024-08-24,,222749055001_003Nz00000FiwHRIAZ
003Nz00000DCNSpIAP,222749056001,1 Lead Tenant,2024-06-14,,222749056001_003Nz00000DCNSpIAP
003Nz00000IVSliIAH,222749057002,1 Lead Tenant,2024-08-29,,222749057002_003Nz00000IVSliIAH
003Nz00000J3TQjIAN,222749057002,1 Lead Tenant,2024-08-29,,222749057002_003Nz00000J3TQjIAN
003Nz00000J3U0DIAV,222749057002,1 Lead Tenant,2024-08-29,,222749057002_003Nz00000J3U0DIAV
003Nz00000B7naLIAR,222749059002,1 Lead Tenant,2024-05-31,,222749059002_003Nz00000B7naLIAR
003Nz00000CCTnJIAX,222749059002,3 Guarantor,2024-05-31,,222749059002_003Nz00000CCTnJIAX
003Nz00000D3GDkIAN,222749062001,1 Lead Tenant,2024-06-12,,222749062001_003Nz00000D3GDkIAN
003Nz00000BwpILIAZ,222749063001,1 Lead Tenant,2024-07-05,,222749063001_003Nz00000BwpILIAZ
003Nz00000DBk1dIAD,222749063001,1 Lead Tenant,2024-07-05,,222749063001_003Nz00000DBk1dIAD
003Nz00000X9lDFIAZ,222749064002,1 Lead Tenant,2025-05-10,,222749064002_003Nz00000X9lDFIAZ
003Nz00000Xb1QOIAZ,222749064002,1 Lead Tenant,2025-05-10,,222749064002_003Nz00000Xb1QOIAZ
003Nz00000AdpWLIAZ,222749065001,1 Lead Tenant,2024-07-19,,222749065001_003Nz00000AdpWLIAZ
003Nz00000BsvxRIAR,222749065001,1 Lead Tenant,2024-07-19,,222749065001_003Nz00000BsvxRIAR
003Nz00000QhtLeIAJ,222749066002,1 Lead Tenant,2025-01-25,,222749066002_003Nz00000QhtLeIAJ
003Nz00000Qn3CHIAZ,222749066002,1 Lead Tenant,2025-01-25,,222749066002_003Nz00000Qn3CHIAZ
003Nz00000XveqZIAR,222749067002,1 Lead Tenant,2025-05-09,,222749067002_003Nz00000XveqZIAR
003Nz00000anNLKIA2,222749067002,4 Permitted Occupier,2025-05-09,,222749067002_003Nz00000anNLKIA2
003Nz00000DcanlIAB,222749068001,1 Lead Tenant,2024-07-01,,222749068001_003Nz00000DcanlIAB
003Nz00000EUN2MIAX,222749068001,1 Lead Tenant,2024-07-01,,222749068001_003Nz00000EUN2MIAX
003Nz00000FFSjKIAX,222749068001,3 Guarantor,2024-07-01,,222749068001_003Nz00000FFSjKIAX
003Nz000009oBhUIAU,222749069001,1 Lead Tenant,2024-07-12,,222749069001_003Nz000009oBhUIAU
003Nz0000097d13IAA,222749070002,1 Lead Tenant,2024-04-05,,222749070002_003Nz0000097d13IAA
003Nz00000BlmxKIAR,222749071001,1 Lead Tenant,2024-08-29,,222749071001_003Nz00000BlmxKIAR
003Nz00000JLBjtIAH,222749072001,1 Lead Tenant,2024-09-04,,222749072001_003Nz00000JLBjtIAH
003Nz00000KPKCwIAP,222749072001,1 Lead Tenant,2024-09-04,,222749072001_003Nz00000KPKCwIAP
003Nz00000KPLH5IAP,222749072001,1 Lead Tenant,2024-09-04,,222749072001_003Nz00000KPLH5IAP
003Nz00000KQRj7IAH,222749072001,3 Guarantor,2024-09-04,,222749072001_003Nz00000KQRj7IAH
003Nz00000EhAfBIAV,222749073001,1 Lead Tenant,2024-06-15,,222749073001_003Nz00000EhAfBIAV
003Nz00000F7wpqIAB,222749073001,1 Lead Tenant,2024-06-15,,222749073001_003Nz00000F7wpqIAB
003Nz00000ZQ6nDIAT,222749074002,1 Lead Tenant,2025-05-17,,222749074002_003Nz00000ZQ6nDIAT
0034J00000a4hQkQAI,222749075001,1 Lead Tenant,2024-09-02,,222749075001_0034J00000a4hQkQAI
003Nz00000GySppIAF,222749075001,1 Lead Tenant,2024-09-02,,222749075001_003Nz00000GySppIAF
003Nz00000HCg3KIAT,222749075001,3 Guarantor,2024-09-02,,222749075001_003Nz00000HCg3KIAT
003Nz00000EMUUAIA5,222749076001,1 Lead Tenant,2024-06-01,,222749076001_003Nz00000EMUUAIA5
003Nz00000ExboJIAR,222749077002,1 Lead Tenant,2024-08-30,,222749077002_003Nz00000ExboJIAR
003Nz00000ETB88IAH,222749079001,1 Lead Tenant,2024-06-01,,222749079001_003Nz00000ETB88IAH
003Nz00000EUZ9xIAH,222749079001,1 Lead Tenant,2024-06-01,,222749079001_003Nz00000EUZ9xIAH
003Nz00000TUr7pIAD,222749080002,1 Lead Tenant,2025-01-31,,222749080002_003Nz00000TUr7pIAD
003Nz00000TUrPaIAL,222749080002,1 Lead Tenant,2025-01-31,,222749080002_003Nz00000TUrPaIAL
003Nz00000IbkWAIAZ,222749081001,1 Lead Tenant,2024-08-26,,222749081001_003Nz00000IbkWAIAZ
003Nz00000ESvOHIA1,222749082001,1 Lead Tenant,2024-07-26,,222749082001_003Nz00000ESvOHIA1
003Nz00000EkRgJIAV,222749082001,1 Lead Tenant,2024-07-26,,222749082001_003Nz00000EkRgJIAV
003Nz000009pFCjIAM,222749083001,1 Lead Tenant,2024-04-24,,222749083001_003Nz000009pFCjIAM
003Nz00000CPzB6IAL,222749083001,4 Permitted Occupier,2024-04-24,,222749083001_003Nz00000CPzB6IAL
003Nz00000AJBTRIA5,222749084001,1 Lead Tenant,2024-03-14,,222749084001_003Nz00000AJBTRIA5
003Nz00000LDjKzIAL,222749085002,1 Lead Tenant,2024-09-25,,222749085002_003Nz00000LDjKzIAL
003Nz00000LYhuTIAT,222749085002,1 Lead Tenant,2024-09-25,,222749085002_003Nz00000LYhuTIAT
003Nz00000Ln6t0IAB,222749085002,3 Guarantor,2024-09-25,,222749085002_003Nz00000Ln6t0IAB
003Nz00000LzfzwIAB,222749085002,3 Guarantor,2024-09-25,,222749085002_003Nz00000LzfzwIAB
003Nz00000BkvGIIAZ,222749086001,1 Lead Tenant,2024-04-27,,222749086001_003Nz00000BkvGIIAZ
003Nz00000CCjbxIAD,222749086001,3 Guarantor,2024-04-27,,222749086001_003Nz00000CCjbxIAD
003Nz00000VCWjuIAH,222749087001,4 Permitted Occupier,2025-02-07,,222749087001_003Nz00000VCWjuIAH
003Nz00000TdgmsIAB,222749087001,1 Lead Tenant,2025-02-07,,222749087001_003Nz00000TdgmsIAB
003Nz00000UThMvIAL,222749087001,4 Permitted Occupier,2025-02-07,,222749087001_003Nz00000UThMvIAL
003Nz00000ARgTdIAL,222749088003,1 Lead Tenant,2024-06-21,,222749088003_003Nz00000ARgTdIAL
003Nz00000VC02QIAT,222749088003,1 Lead Tenant,2025-02-18,,222749088003_003Nz00000VC02QIAT
