"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c"
"8004J000001IzmmQAC",,"0064J00000FVqMMQA1",,"0014J00000VvT99QAF","012Nz0000050AZCIA2","a1G4J0000025y1gUAA","Draft","Draft","2021-08-10","2022-08-09","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzmrQAC",,"0064J00000FWdOZQA1",,"0014J00000VvR9rQAF","012Nz0000050AZCIA2","a1G4J0000025wt7UAA","Draft","Draft","2021-09-14","2022-09-13","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzmwQAC",,"0064J00000FVqUfQAL",,"0014J00000VvRHfQAN","012Nz0000050AZCIA2","a1G4J0000025wvJUAQ","Draft","Draft","2021-08-21","2022-08-20","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001Izn2QAC",,"0064J00000FVzXiQAL",,"0014J00000VvSfgQAF","012Nz0000050AZCIA2","a1G4J0000025xlAUAQ","Draft","Draft","2021-09-05","2022-03-04","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IznGQAS",,"0064J00000FWdVKQA1",,"0014J00000VvRAVQA3","012Nz0000050AZCIA2","a1G4J0000025wuAUAQ","Draft","Draft","2021-09-18","2022-09-17","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IznQQAS",,"0064J00000DrRMAQA3",,"0014J00000WsiQOQAZ","012Nz0000050AZCIA2","a1G4J0000025yBBUAY","Draft","Draft","2021-07-31","2022-07-30","0054J000004vXOlQAM","AST","AST",,,,,"No Break",,,,,
"8004J000001IznVQAS",,"0064J00000FWdXVQA1",,"0014J00000VvR81QAF","012Nz0000050AZCIA2","a1G4J0000025wl9UAA","Draft","Draft","2021-09-18","2022-09-17","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzonQAC",,"0064J00000DrvbTQAR",,"0014J00000VvTndQAF","012Nz0000050AZCIA2","a1G4J0000025yx7UAA","Draft","Draft","2021-07-25","2022-07-24","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001Izp2QAC",,"0064J00000FWLuwQAH",,"0014J00000VvT33QAF","012Nz0000050AZCIA2","a1G4J0000025xFzUAI","Draft","Draft","2021-09-03","2022-09-02","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpCQAS",,"0064J00000FWinJQAT",,"0014J00000VvR8UQAV","012Nz0000050AZCIA2","a1G4J0000025wuKUAQ","Draft","Draft","2021-09-18","2022-09-17","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpHQAS",,"0064J00000FV1SSQA1",,"0014J00000VvUhNQAV","012Nz0000050AZCIA2","a1G4J0000025zT0UAI","Draft","Draft","2021-08-21","2022-08-20","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpMQAS",,"0064J00000FVJb3QAH",,"0014J00000VvSMjQAN","012Nz0000050AZCIA2","a1G4J0000025xfbUAA","Draft","Draft","2021-09-01","2022-02-28","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpRQAS",,"0064J00000FWjC6QAL",,"0014J00000VvRB3QAN","012Nz0000050AZCIA2","a1G4J0000025weKUAQ","Draft","Draft","2021-09-18","2022-09-17","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpWQAS",,"0064J00000FVSBWQA5",,"0014J00000VvSrNQAV","012Nz0000050AZCIA2","a1G4J0000025xj6UAA","Draft","Draft","2021-07-24","2022-07-23","0054J000005l5ISQAY","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpbQAC",,"0064J00000FWLrUQAX",,"0014J00000VvMUlQAN","012Nz0000050AZCIA2","a1G4J0000025wmXUAQ","Draft","Draft","2021-09-01","2022-08-31","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzpqQAC",,"0064J00000FWLv1QAH",,"0014J00000VvUsLQAV","012Nz0000050AZCIA2","a1G4J0000025znZUAQ","Draft","Draft","2021-10-01","2023-09-30","0054J000004vXOiQAM","AST","AST",,,,,"Halfway on an 24",,,,,
"8004J000001IzpvQAC",,"0064J00000FVq9hQAD",,"0014J00000auo0KQAQ","012Nz0000050AZCIA2","a1G4J0000026080UAA","Draft","Draft","2021-07-24","2022-07-23","0054J000004vXOaQAM","AST","AST",,,,,"No Break",,"Pet Clause
Further to Clause E39 the Landlord agrees solely for the purpose of this Tenancy that the Tenant may keep 3 small dogs (poodle, terrier and a Lhasa Aspo) on the Property provided that:
(i) the Tenant shall pay for any damage caused by such animals to the Property or Contents or to the garden at the Property or to any neighbouring garden or property
(ii) the Tenant shall pay to the Landlord the cost of replacing any carpet rug fabric or other item in the Property with one of similar quality that such animals shall soil or damage
(iii) the Tenant shall indemnify the Landlord against any related infestation damage and treatment caused to the Property or Contents by such animals which may become evident during or up to two months after the termination of the Tenancy
(iv) it is agreed that such consent may be withdrawn by the Landlord during the course of the Tenancy in the event of unreasonable or excessive damage being caused to the Property",,,
"8004J000001IzqFQAS",,"0064J00000FWjtbQAD",,"0014J00000axZNaQAM","012Nz0000050AZCIA2","a1G4J0000025v7pUAA","Draft","Draft","2021-07-23","2022-07-22","0054J000004vXPGQA2","AST",,,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzqeQAC",,"0064J00000FWk4pQAD",,"0014J00000axaRYQAY","012Nz0000050AZCIA2","a1G4J0000025zq7UAA","Draft","Draft","2021-07-12","2023-07-11","0054J000004vXPGQA2","AST","Prescribed Information",,,,,"No Break",,,,,
"8004J000001IzqoQAC",,"0064J00000FWkEKQA1",,"0014J00000Yb8trQAB","012Nz0000050AZCIA2","a1G4J0000025yW9UAI","Draft","Draft","2021-07-26","2022-07-25","0054J000004vXOqQAM","Licence","Parking Licence",,,,,"No Break",,,,,
"8004J000001IzrNQAS",,"0064J00000FVzUpQAL",,"0014J00000VvTTTQA3","012Nz0000050AZCIA2","a1G4J0000025yHVUAY","Draft","Draft","2021-07-18","2021-12-17","0054J000004vXOqQAM","Licence","Parking Licence",,,,,"No Break",,,,,
"8004J000001IzsGQAS",,"0064J00000FWDOmQAP",,"0014J00000VvU4NQAV","012Nz0000050AZCIA2","a1G4J0000025xiGUAQ","Draft","Draft","2021-09-14","2022-09-13","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzspQAC",,"0064J00000FWUnlQAH",,"0014J00000awvt7QAA","012Nz0000050AZCIA2","a1G4J0000025xVFUAY","Draft","Draft","2021-07-31","2022-07-30","0054J000005l5ISQAY","AST","AST",,,,,"No Break",,,,,
"8004J000001IzvtQAC",,"0064J00000FWLojQAH",,"0014J00000VvRacQAF","012Nz0000050AZCIA2","a1G4J0000025x4UUAQ","Draft","Draft","2021-09-24","2022-09-23","0054J000004vXP2QAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzwcQAC",,"0064J00000FVaCAQA1",,"0014J00000au4vBQAQ","012Nz0000050AZCIA2","a1G4J00000262rEUAQ","Draft","Draft","2021-07-28","2022-07-27","0054J000004vXOaQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzwhQAC",,"0064J00000FWMDKQA5",,"0014J00000VvRSEQA3","012Nz0000050AZCIA2","a1G4J0000025wNOUAY","Draft","Draft","2021-03-16","2022-03-15","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzwwQAC",,"0064J00000FVDWrQAP",,"0014J00000VvSZ0QAN","012Nz0000050AZCIA2","a1G4J0000025xKaUAI","Draft","Draft","2021-08-11","2022-02-10","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzxVQAS",,"0064J00000FVx6sQAD",,"0014J00000VvURIQA3","012Nz0000050AZCIA2","a1G4J0000025zTMUAY","Draft","Draft","2021-09-05","2022-09-04","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001IzzlQAC",,"0064J00000FVqsJQAT",,"0014J00000VvUY1QAN","012Nz0000050AZCIA2","a1G4J0000025zg6UAA","Draft","Draft","2021-09-02","2022-09-01","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6","Gas,Water, Electricity and Council Tax inc. in Rent",,,,
"8004J000001IzzvQAC",,"0064J00000FVpSZQA1",,"0014J00000aulP4QAI","012Nz0000050AZCIA2","a1G4J0000025tUyUAI","Draft","Draft","2021-08-04","2022-08-03","0054J000004vXPBQA2","AST","AST",,,,,"2 at 4 to expire at 6",,"PET CLAUSE

The Landlord agrees solely for the purpose of this Tenancy that the Tenant may keep a Cat - called Harvey on the Property provided that 
i.	the Tenant shall pay for any damage caused by such animal to the Property or Contents or to the garden at the Property or to any neighbouring garden or property 
ii.	the Tenant shall pay to the Landlord the cost of replacing any carpet rug fabric or other item in the Property with one of similar quality that such animal shall soil or damage
iii.	the Tenant shall indemnify the Landlord against any related infestation damage and treatment caused to the Property or Contents by such animal which may become evident during or up to two months after the termination of the Tenancy 
iv.	it is agreed that such consent may be withdrawn by the Landlord during the course of the Tenancy in the event of unreasonable or excessive damage being caused to the Property.",,,
"8004J000001J000QAC",,"0064J00000FWMDKQA5",,"0014J00000VvRSEQA3","012Nz0000050AZCIA2","a1G4J0000025wNOUAY","Draft","Ended","2021-09-16","2022-09-15","0054J000004vXOiQAM","AST","AST",,"2025-03-15",,,"2 at 4 to expire at 6",,,,,
"8004J000001J00PQAS",,"0064J00000FX0KaQAL",,"0014J00000bFiouQAC","012Nz0000050AZCIA2","a1G4J00000262hTUAQ","Draft","Draft","2021-07-10","2022-07-09","0054J000004vXPBQA2","AST","Prescribed Information",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J013QAC",,"0064J00000FX0bgQAD",,"0014J00000VvSrNQAV","012Nz0000050AZCIA2","a1G4J0000025xysUAA","Draft","Draft","2021-07-24","2022-07-23","0054J000004vXOiQAM","Licence","Parking Licence",,,,,"No Break",,,,,
"8004J000001J01DQAS",,"0064J00000FWk4pQAD",,"0014J00000axaRYQAY","012Nz0000050AZCIA2","a1G4J0000025zq7UAA","Draft","Draft","2021-07-12","2023-07-11","0054J000004vXPBQA2","AST","Prescribed Information",,,,,"No Break",,,,,
"8004J000001J01cQAC",,"0064J00000FWDrAQAX",,"0014J00000awAbrQAE","012Nz0000050AZCIA2","a1G4J0000025zKAUAY","Draft","Draft","2021-08-23","2022-08-22","0054J000004vXOqQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J01hQAC",,"0064J00000FX0j1QAD",,"0014J00000bFkwgQAC","012Nz0000050AZCIA2","a1G4J0000025zaHUAQ","Draft","Draft","2021-07-16","2022-07-15","0054J000004vXPBQA2","AST","Prescribed Information",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J02kQAC",,"0064J00000FWMFpQAP",,"0014J00000W5NzsQAF","012Nz0000050AZCIA2","a1G4J000004jjFWUAY","Draft","Draft","2021-09-17","2023-09-16","0054J000004vXOiQAM","AST","AST",,,,,"Halfway on an 24",,,,,
"8004J000001J02uQAC",,"0064J00000FWMFpQAP",,"0014J00000W5NzsQAF","012Nz0000050AZCIA2","a1G4J000004jjFWUAY","Draft","Draft","2021-09-17","2023-09-16","0054J000004vXOiQAM","AST","AST",,,,,"Halfway on an 24",,,,,
"8004J000001J034QAC",,"0064J00000FX19sQAD",,"0014J00000bFn13QAC","012Nz0000050AZCIA2","a1G4J0000025zbYUAQ","Draft","Draft","2021-07-16","2022-07-15","0054J000004vXPBQA2","AST","Prescribed Information",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J03EQAS",,"0064J00000FWEKrQAP",,"0014J00000VvRNJQA3","012Nz0000050AZCIA2","a1G4J0000025wnGUAQ","Draft","Draft","2021-09-23","2022-09-22","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6","Water re-charge Clause",,,,
"8004J000001J05AQAS",,"0064J00000FURy4QAH",,"0014J00000Zsfw9QAB","012Nz0000050AZCIA2","a1G4J0000025zHkUAI","Draft","Draft","2021-08-02","2022-08-01","0054J000004vXOaQAM","AST","AST",,,,,"No Break",,"The landlord agrees that the tenant will pay a shortfall of £855.00 in advance of moving into the property.

Therefore the monthly rental charge will be £71.25 less per month. For the first and last months of the tenancy this amount will apportioned accordingly to the Start/End date.",,,
"8004J000001J06wQAC",,"0064J00000FX7HgQAL",,"0014J00000bG7DPQA0","012Nz0000050AZCIA2","a1G4J0000025zShUAI","Draft","Draft","2021-07-21","2022-07-20","0054J000004vXPBQA2","AST","Prescribed Information",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J07fQAC",,"0064J00000FUSWfQAP",,"0014J00000ZsgBFQAZ","012Nz0000050AZCIA2","a1G4J0000025yICUAY","Draft","Draft","2021-09-01","2022-08-31","0054J000004vXOlQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J084QAC",,"0064J00000FVCXsQAP",,"0014J00000VvQs0QAF","012Nz0000050AZCIA2","a1G4J0000025x1pUAA","Draft","Draft","2021-08-22","2022-02-21","0054J000004vXP2QAM","AST",,,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J08YQAS",,"0064J00000Ellx0QAB",,"0014J00000VvU0bQAF","012Nz0000050AZCIA2","a1G4J0000025xesUAA","Draft","Draft","2021-07-31","2022-07-30","0054J000004vXOlQAM","AST","AST",,,,,"No Break",,"The Landlord agrees that the tenant shall have a one months rent incentive of £101.25 spread over the tenancy term with the exception of the first and last month of the tenancy where the amount will be apportioned accordingly.

The Landlord agrees to forgoe the rent for the 31/07/2021",,,
"8004J000001J09RQAS",,"0064J00000FWDwyQAH",,"0014J00000awB24QAE","012Nz0000050AZCIA2","a1G4J0000025yFCUAY","Draft","Draft","2021-07-29","2022-07-28","0054J000005l5ISQAY","AST","AST",,,,,"No Break",,"Parking (Stacked Space) £100 pcm",,,
"8004J000001J0AUQA0",,"0064J00000FUKpMQAX",,"0014J00000VvTAxQAN","012Nz0000050AZCIA2","a1G4J0000025yFZUAY","Draft","Draft","2021-08-01","2022-07-31","0054J000004vXOqQAM","Licence","Parking Licence",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0BXQA0",,"0064J00000FV0PIQA1",,"0014J00000VvT0rQAF","012Nz0000050AZCIA2","a1G4J0000025xsiUAA","Draft","Draft","2021-08-14","2022-08-13","0054J000004vXP2QAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0D9QAK",,"0064J00000FXESNQA5",,"0014J00000avYQjQAM","012Nz0000050AZCIA2","a1G4J0000025xslUAA","Draft","Draft","2021-07-31","2022-07-30","0054J000004vXOqQAM","Licence","Parking Licence",,,,,"No Break",,,,,"WK10 FCY"
"8004J000001J0DJQA0",,"0064J00000FWjnJQAT",,"0014J00000axYpEQAU","012Nz0000050AZCIA2","a1G4J0000025zcNUAQ","Draft","Draft","2021-07-29","2022-07-28","0054J000004vXOaQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0DiQAK",,"0064J00000FVSTfQAP",,"0014J00000atohkQAA","012Nz0000050AZCIA2","a1G4J0000025zASUAY","Draft","Draft","2021-08-27","2022-08-26","0054J000004vXPBQA2","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0DnQAK",,"0064J00000FXEjYQAX",,"0014J00000awB24QAE","012Nz0000050AZCIA2","a1G4J0000025y07UAA","Draft","Draft","2021-07-28","2022-07-27","0054J000005l5ISQAY","Licence","Parking Licence",,,,,"2 at 4 to expire at 6",,,,,"PK08 ZRE"
"8004J000001J0HQQA0",,"0064J00000FWMy6QAH",,"0014J00000VvSnFQAV","012Nz0000050AZCIA2","a1G4J0000025xeaUAA","Draft","Draft","2021-09-05","2022-09-04","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0HVQA0",,"0064J00000FVqxmQAD",,"0014J00000VvSpnQAF","012Nz0000050AZCIA2","a1G4J0000025xXYUAY","Draft","Draft","2021-08-26","2022-08-25","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0HuQAK",,"0064J00000EmTlkQAF",,"0014J00000VvSb5QAF","012Nz0000050AZCIA2","a1G4J0000025xWNUAY","Draft","Draft","2021-07-24","2021-10-23","0054J000004vXP2QAM","AST","AST",,,,,"No Break",,,,,
"8004J000001J0JWQA0",,"0064J00000FW2XRQA1",,"0014J00000avFNxQAM","012Nz0000050AZCIA2","a1G4J0000025zZBUAY","Draft","Draft","2021-07-27","2022-07-26","0054J000005l5ISQAY","AST","AST",,,,,"2 at 4 to expire at 6",,"Allocated Parking.",,,
"8004J000001J0JbQAK",,"0064J00000FW2XRQA1",,"0014J00000avFNxQAM","012Nz0000050AZCIA2","a1G4J0000025zZBUAY","Draft","Draft","2021-07-30","2022-07-29","0054J000005l5ISQAY","AST","AST",,,,,"2 at 4 to expire at 6",,"Allocated Parking.",,,
"8004J000001J0KKQA0",,"0064J00000FVbqLQAT",,"0014J00000VvUh5QAF","012Nz0000050AZCIA2","a1G4J0000025zcmUAA","Draft","Draft","2021-08-14","2022-08-13","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8008d000000XzTRAA0",,"0068d000003qXXgAAM",,"0014J00000VvQs0QAF","012Nz0000050AZCIA2","a1G4J0000025x1pUAA","Draft","Draft","2022-02-22","2023-02-21","0054J000004vXOnQAM","Non-Housing (Company)","NHA Company Let",,,,,"Renewal 2 month",,,,,
"8008d000000XzTbAAK",,"0068d000003qXMsAAM",,"0014J00000VvSZ0QAN","012Nz0000050AZCIA2","a1G4J0000025xKaUAI","Draft","Draft","2022-02-11","2022-08-10","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0KeQAK",,"0064J00000FWEI6QAP",,"0014J00000VvTqRQAV","012Nz0000050AZCIA2","a1G4J0000025zgYUAQ","Draft","Draft","2021-09-14","2022-09-13","0054J000004vXP2QAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0OCQA0",,"0064J00000FUYsDQAX",,"0014J00000VvUz2QAF","012Nz0000050AZCIA2","a1G4J0000025zu7UAA","Draft","Draft","2021-08-07","2022-08-06","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0PFQA0",,"0064J00000FXXTXQA5",,"0014J00000VvV5MQAV","012Nz0000050AZCIA2","a1G4J000002608PUAQ","Draft","Ended","2021-07-05","2022-07-04","0054J000004vXOiQAM","AST","AST",,"2025-05-28",,,"2 at 4 to expire at 6",,,,,
"8004J000001J0SdQAK",,"0064J00000FX0X5QAL",,"0014J00000bFjzeQAC","012Nz0000050AZCIA2","a1G4J0000025yz1UAA","Draft","Draft","2021-08-03","2022-08-02","0054J000005l5ISQAY","AST","AST",,,,,"2 at 4 to expire at 6",,"The landlord agrees to a rent free period of 7 weeks to be spread across the 12 months tenancy as follows:- 3-31 August 2021 an apportioned discount of £160.98, Sept 2021-July 2022 a discount of £172.09 per month. 1-2 August  2022 an apportioned discount of £11.11.",,,
"8004J000001J0THQA0",,"0064J00000FXDb6QAH",,"0014J00000bGQBNQA4","012Nz0000050AZCIA2","a1G4J0000025zkyUAA","Draft","Draft","2021-08-07","2022-08-06","0054J000004vXOaQAM","AST","AST",,,,,"2 at 6 to expire at 8",,,,,
"8004J000001J0UFQA0",,"0064J00000FVpteQAD",,"0014J00000VvSqNQAV","012Nz0000050AZCIA2","a1G4J0000025xoxUAA","Draft","Draft","2021-08-17","2022-08-16","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0UKQA0",,"0064J00000FVpwnQAD",,"0014J00000VvUpzQAF","012Nz0000050AZCIA2","a1G4J0000025zmuUAA","Draft","Draft","2021-08-20","2023-08-19","0054J000004vV5hQAE","AST","AST",,,,,"Halfway on an 24",,,,,
"8004J000001J0UUQA0",,"0064J00000FVzyAQAT",,"0014J00000VvSYQQA3","012Nz0000050AZCIA2","a1G4J0000025xhGUAQ","Draft","Draft","2021-09-04","2022-09-03","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0UeQAK",,"0064J00000FXdHSQA1",,"0014J00000au8JfQAI","012Nz0000050AZCIA2","a1G4J0000025xhSUAQ","Draft","Draft","2021-08-03","2022-08-02","0054J000004vXPCQA2","Licence","Parking Licence",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0UjQAK",,"0064J00000FWbI1QAL",,"0014J00000axB3kQAE","012Nz0000050AZCIA2","a1G4J0000025xKoUAI","Draft","Draft","2021-08-06","2022-08-05","0054J000004vXOaQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8008d000000XzU5AAK",,"0068d000003rRmZAAU",,"0018d000003UrTiAAK","012Nz0000050AZCIA2","a1G4J0000025xm1UAA","Draft","Draft","2022-01-14","2023-01-13","0054J000004vXOqQAM","Licence","Parking Licence",,,,,"No Break",,,,,
"8004J000001J0WaQAK",,"0064J00000FVDrfQAH",,"0014J00000Zvj5JQAR","012Nz0000050AZCIA2","a1G4J0000025wgWUAQ","Draft","Draft","2021-09-03","2022-09-02","0054J000005l5ISQAY","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0XdQAK",,"0064J00000FWsWpQAL",,"0014J00000VvRG5QAN","012Nz0000050AZCIA2","a1G4J0000025wRpUAI","Draft","Draft","2021-09-29","2022-03-28","0054J000004vXOnQAM","AST","AST",,,,,"No Break",,,,,
"8004J000001J0YCQA0",,"0064J00000FV80RQAT",,"0014J00000VvTFDQA3","012Nz0000050AZCIA2","a1G4J0000025yHjUAI","Draft","Draft","2021-08-19","2022-08-18","0054J000004vXP2QAM","AST","AST",,,,,"2 at 4 to expire at 6",,"Change Of Sharer Clause 

1. Miss Georgia Munday shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Mr Dean Bromley shall reimburse Miss Georgia Munday the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
3. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.",,,
"8004J000001J0YMQA0",,"0064J00000FXEmXQAX",,"0014J00000bGV84QAG","012Nz0000050AZCIA2","a1G4J0000025z83UAA","Draft","Draft","2021-08-05","2022-08-04","0054J000005l5ISQAY","AST","AST",,,,,"No Break",,,,,
"8004J000001J0ZyQAK",,"0064J00000FTj8FQAT",,"0014J00000ZQuQvQAL","012Nz0000050AZCIA2","a1G4J0000025yhpUAA","Draft","Draft","2021-08-13","2022-08-12","0054J000004vXOlQAM","AST","AST",,,,,"No Break",,"The landlord agrees that the tenant shall receive a rent reduction totalling 1 months rent to be spread over the 12 months of the tenancy at a rate of £91.66 per month with the exception of the first and last month of the tenancy where the amount will be apportioned accordingly.",,,
"8004J000001J0bBQAS",,"0064J00000FVbsvQAD",,"0014J00000VvRBFQA3","012Nz0000050AZCIA2","a1G4J0000025wz7UAA","Draft","Draft","2021-08-15","2022-08-14","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0buQAC",,"0064J00000FXmFOQA1",,"0014J00000Zsfw9QAB","012Nz0000050AZCIA2","a1G4J0000025yyuUAA","Draft","Draft","2021-08-02","2022-08-01","0054J000004vXPGQA2","Licence","Parking Licence",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0cnQAC",,"0064J00000FXlBfQAL",,"0014J00000VvR5fQAF","012Nz0000050AZCIA2","a1G4J0000025wcyUAA","Draft","Draft","2021-08-09","2022-08-08","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0dcQAC",,"0064J00000FV7fEQAT",,"0014J00000VvVCoQAN","012Nz0000050AZCIA2","a1G4J0000026009UAA","Draft","Draft","2021-08-24","2022-08-23","0054J000004vXOnQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8008d000000XzUPAA0",,"0068d000003r8dKAAQ",,"0018d000002qz50AAA","012Nz0000050AZCIA2","a1G4J0000025xLoUAI","Draft","Draft","2022-03-07","2022-09-06","0054J000004vV5hQAE","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0dvQAC",,"0064J00000FWN4qQAH",,"0014J00000VvT0gQAF","012Nz0000050AZCIA2","a1G4J0000025xv9UAA","Draft","Draft","2021-09-10","2022-03-09","0054J000004vXOnQAM","AST","AST",,,,,"No Break",,,,,
"8004J000001J0eUQAS",,"0064J00000FXLixQAH",,"0014J00000bGo8yQAC","012Nz0000050AZCIA2","a1G4J0000025zJKUAY","Draft","Draft","2021-08-18","2022-08-17","0054J000005JWtDQAW","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0eoQAC",,"0064J00000FUu2SQAT",,"0014J00000VvUiHQAV","012Nz0000050AZCIA2","a1G4J0000025zQ6UAI","Draft","Draft","2021-08-11","2022-02-10","0054J000004vXOiQAM","AST","AST",,,,,"Renewal 2 month",,,,,
"8004J000001J0gkQAC",,"0064J00000FWM3KQAX",,"0014J00000W4zcgQAB","012Nz0000050AZCIA2","a1G4J0000025wz5UAA","Draft","Draft","2021-10-01","2022-03-31","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6","Water re-charge Clause",,,,
"8004J000001J0gzQAC",,"0064J00000FX7SAQA1",,"0014J00000bG7lhQAC","012Nz0000050AZCIA2","a1G4J0000025wygUAA","Draft","Draft","2021-08-09","2022-08-08","0054J000004vXOaQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0hTQAS",,"0064J00000FX1L0QAL",,"0014J00000bFo5CQAS","012Nz0000050AZCIA2","a1G4J0000025zsUUAQ","Draft","Draft","2021-08-06","2022-08-05","0054J000004vXOaQAM","AST","AST",,,,,"No Break",,,,,
"8004J000001J0iRQAS",,"0064J00000Gy19rQAB",,"0014J00000VvQmUQAV","012Nz0000050AZCIA2","a1G4J0000025wu0UAA","Draft","Draft","2021-09-18","2022-09-17","0054J000004vXOiQAM","AST","AST",,,,,"2 at 4 to expire at 6",,,,,
"8004J000001J0iqQAC",,"0064J00000Gy1CqQAJ",,"0014J00000VvTjtQAF","012Nz0000050AZCIA2","a1G4J0000025yRwUAI","Draft","Draft","2021-09-28","2022-09-27","0054J000004vV5hQAE","Licence","Parking Licence",,,,,"No Break",,,,,
"8004J000001J0ivQAC",,"0064J00000Gy1DAQAZ",,"0014J00000VvRDYQA3","012Nz0000050AZCIA2","a1G4J0000025wujUAA","Draft","Draft","2021-09-18","2022-09-17","0054J000004vXOiQAM","AST",,,,,,"2 at 4 to expire at 6",,,,,
